ASP;Denominazione;Indirizzo;Citta';Provincia;Attivita';Tipo sede
TP;RADIUS MEDICAL CENTER SRL;VIA TONIOLO 13;Mazara del Vallo;TP;Radiologia;Sede Operativa
TP;RIABILITY GROUP SRL;VIA DANTE ALIGHIERI 133;Marsala;TP;Presidio ambulatoriali recupero riabilitazione;Sede Operativa
TP;SALUSTRA  CTA;VIA EUROPA 21;Erice;TP;Comunit‡† Terapeutica Assistita;Sede Operativa
TP;SALUTE E BENESSERE ;VIA DEI PURITANI 7 - CONTRADA ARCHI SERRONI;Mazara del Vallo;TP;Strutture riabilitazione ed educative assistenziali per dipendenti sostanze d'abuso;Sede Operativa
TP;SAMAN SERVIZI COOP SOCIALE ARL;VIA G. CLEMENTE 10/A;Erice;TP;Strutture riabilitazione ed educative assistenziali per dipendenti sostanze d'abuso;Sede Operativa
TP;SAMO ONLUS;via Libica n. 12;Trapani;TP;Assistenza domiciliare persone in fase terminale;Sede Operativa
TP;SAMOT RAGUSA ONLUS;VIA DEGLI ORTI 118;Trapani;TP;Assistenza domiciliare persone in fase terminale;Sede Operativa
TP;SAN MARCO DI MARCO PIAZZA  & C SAS;VIA COMPARTO 67;Santa Ninfa;TP;Presidio ambulatoriali recupero riabilitazione;Sede Operativa
TP;SANT'ANNA DELLA SALUS SRL;VIA V. SEGESTA 1/3 - CORPO B E CORPO C;Trapani;TP;Residenza Sanitaria Assistita;Sede Operativa
TP;SENTIERO PER LA VITA SRL;C.DA SASI, VIA DEGLI ELIMI 89;Calatafimi Segesta;TP;Comunit‡† Terapeutica Assistita;Sede Operativa
TP;SERAFINO SAS DEL DOTT GIUSEPPE SERAFINO & C;VIA NARICI 22;Alcamo;TP;Odontoiatria;Sede Operativa
TP;SERVIZI SANITARI ALCAMESI SRL;C.SO DEI MILLE 184;Alcamo;TP;Dialisi;Sede Operativa
TP;STUDIO ACCARDO SRL;VIA VITTORIO EMANUELE 179 ;Partanna;TP;Odontoiatria;Sede Operativa
TP;STUDIO BLUNDA SRL;VIALE EUROPA 113;Alcamo;TP;Odontoiatria;Sede Operativa
TP;STUDIO ODONTOIATRICO ASSOCIATO GIUSEPPE CACIOPPO E FIGLI SS;VIA NARICI 26;Alcamo;TP;Odontoiatria;Sede Operativa
TP;STUDIO ODONTOIATRICO DOTT IGNAZIO MAURO;VIA VIRGILIO 129 QUARTIERE PORTICI;Trapani;TP;Odontoiatria;Sede Operativa
TP;STUDIO RADIOLOGICO DI G PERRICONE & C SNC;VIA VESPRI 95/97;Trapani;TP;Radiologia;Sede Operativa
TP;STUDIO RADIOLOGICO DOTT GASPARE BENENATI DI A BENENATI & C SNC;VIA CERNAIA 25;Alcamo;TP;Radiologia;Sede Operativa
TP;STUDIO SANCI SRL;VIA PASSO ENEA 104;Trapani;TP;Odontoiatria;Sede Operativa
TP;VILLA AZZURRA SRL;VIA DEI PLATANI 128;Petrosino;TP;Comunit‡† Terapeutica Assistita;Sede Operativa
TP;VILLA LETIZIA COOP SOC;PROLUNGAMENTO DI VIA DEI CICLOPI;Mazara del Vallo;TP;Residenza Sanitaria Assistita;Sede Operativa
TP;VITA LITY DI DI BELLA VITA ANNA & C  SAS;VIA COMPARTO Z6 LOTTO N. 305;Vita;TP;Presidio ambulatoriali recupero riabilitazione;Sede Operativa
