ASP;Denominazione;Indirizzo;Citta';Provincia;Attivita';Tipo sede
AG;G  E G AMBULATORIO ODONTOIATRICO SNC  DEL DOTT  PANARISI GIANNI NICOLO' & C;VIA ESSENETO 88;Agrigento;AG;Odontoiatria;Sede Operativa
AG;GUADAGNINO LABORATORI ANALISI CLINICHE SRL;VIA DANTE 43;Palma di Montechiaro;AG;Medicina di laboratorio - Aggregazione;Punto di accesso
AG;GUADAGNINO LABORATORI ANALISI CLINICHE SRL;CORSO ITALIA 20;Licata;AG;Medicina di laboratorio - Aggregazione;Punto di accesso
AG;GUADAGNINO LABORATORI ANALISI CLINICHE SRL;VIA DANTE 43;Palma di Montechiaro;AG;Medicina di laboratorio - Aggregazione;Sede Operativa
AG;HD 24 SRL;VIA GRECALE SNC CONTRADA CALAPISANA;Lampedusa e Linosa;AG;Dialisi;Sede Operativa
AG;ISTITUTO SAN CALOGERO OPERA DON GUANELLA;PIAZZA ROMA 2;Naro;AG;Residenza Sanitaria Assistita;Sede Operativa
AG;KOALA SCARL;VIA S. ANTONINO NÂ°1 ;Sambuca di Sicilia;AG;Medicina di laboratorio - Aggregazione;Punto di accesso
AG;LABORATORI ANALISI ASSOCIATI SC A RL;CORSO DEI MILLE 192;Menfi;AG;Medicina di laboratorio - Aggregazione;Punto di accesso
AG;LABORATORI ANALISI ASSOCIATI SC A RL;VIA FERRARO 12;Sciacca;AG;Medicina di laboratorio - Aggregazione;Punto di accesso
AG;LABORATORI ANALISI ASSOCIATI SC A RL;CORSO DEI MILLE 192;Menfi;AG;Medicina di laboratorio - Aggregazione;Sede Operativa
AG;LABORATORI ANALISI SALVO SRL;via Catalano 14 ;Sambuca di Sicilia;AG;Medicina di laboratorio - Aggregazione;Punto di accesso
AG;LABORATORI ANALISI SALVO SRL;via Nazionale 2D;Burgio;AG;Medicina di laboratorio - Aggregazione;Punto di accesso
AG;LABORATORI RIUNITI CALAMITA-LO BELLO SC A RL;VIA IMERA 280;Agrigento;AG;Medicina di laboratorio - Aggregazione;Punto di accesso
AG;LABORATORI RIUNITI CALAMITA-LO BELLO SC A RL;VIALE DELLA VITTORIA 271/BIS;Agrigento;AG;Medicina di laboratorio - Aggregazione;Punto di accesso
AG;LABORATORI RIUNITI CALAMITA-LO BELLO SC A RL;VIALE DELLA VITTORIA 271/BIS;Agrigento;AG;Medicina di laboratorio - Aggregazione;Sede Operativa
AG;LABORATORIO ANALISI CHIMICO-CLINICHE CHECK-UP DOTT MARIA SORTINO & C SNC;C.SO ODIERNA 445;Palma di Montechiaro;AG;Medicina di laboratorio;Sede Operativa
AG;LABORATORIO ANALISI CLINICHE CENTRO FLEMING SRL;VIA MANZONI 120;Agrigento;AG;Medicina di laboratorio;Sede Operativa
AG;LABORATORIO ANALISI CLINICHE CORBO E MONTAPERTO SNC ;VIA GARIBALDI 154;Campobello di Licata;AG;Medicina di laboratorio;Sede Operativa
AG;LABORATORIO ANALISI CLINICHE DEI DR R FABRICA E G BONA SRL;VIA CASTRONOVO 8/10;Naro;AG;Medicina di laboratorio;Sede Operativa
AG;LABORATORIO ANALISI CLINICHE DEL DOTT SEGRETO ANTONINO SRL;VIA PIAVE 1;Sciacca;AG;Medicina di laboratorio - Aggregazione;Punto di accesso
AG;LABORATORIO ANALISI CLINICHE DEL DOTT SEGRETO ANTONINO SRL;VIA MODIGLIANI 1;Sciacca;AG;Medicina di laboratorio - Aggregazione;Punto di accesso
AG;LABORATORIO ANALISI CLINICHE DEL DOTT SEGRETO ANTONINO SRL;VIA PIAVE 1;Sciacca;AG;Medicina di laboratorio - Aggregazione;Sede Operativa
AG;LABORATORIO ANALISI CLINICHE DI LIGAMMARI ANNA MARIA & C SAS;VIA SANTUARIO 4;Alessandria della Rocca;AG;Medicina di laboratorio;Sede Operativa
AG;LABORATORIO ANALISI CLINICHE DI VELLA GERO SNC;VIA GRAN PRIORATO 3;Naro;AG;Medicina di laboratorio;Sede Operativa
AG;LABORATORIO ANALISI CLINICHE DOTT  DIEGO FANARA & C SAS;VIA I. CAIZZA 16;Campobello di Licata;AG;Medicina di laboratorio;Sede Operativa
AG;LABORATORIO ANALISI CLINICHE DOTT  VITO MANNINA SRL;VIA PICONE 18;Agrigento;AG;Medicina di laboratorio;Sede Operativa
AG;LABORATORIO ANALISI CLINICHE DOTT MARIO VELLA SAS;C.SO GARIBALDI 234;Ravanusa;AG;Medicina di laboratorio;Sede Operativa
AG;LABORATORIO ANALISI CLINICHE DOTTSSA  PACE LETIZIA & C ;C.SO ODIERNA 699;Palma di Montechiaro;AG;Medicina di laboratorio;Sede Operativa
AG;LABORATORIO ANALISI CLINICHE DOTTSSA ANNA MARIA NUZZO & C SNC;VIA V.ZO LANZA 31;Sciacca;AG;Medicina di laboratorio;Sede Operativa
AG;LABORATORIO ANALISI CLINICHE DOTTSSA ASSUNTA MARSALA SAS;VIA ANNARATONE 4;Racalmuto;AG;Medicina di laboratorio;Sede Operativa
AG;LABORATORIO ANALISI CLINICHE DOTTSSA SANTA ANNA URSO & C SAS;VIA MOGADISCIO 31;Licata;AG;Medicina di laboratorio;Sede Operativa
AG;LABORATORIO ANALISI CLINICHE DOTTSSA SANTA NOTO & C SNC;VIA MATTEOTTI 16;Ravanusa;AG;Medicina di laboratorio;Sede Operativa
AG;LABORATORIO ANALISI CLINICHE DOTTSSE R DAMANTI E S PARLA & C SNC;VIA CANONICO MORINELLO 8;Licata;AG;Medicina di laboratorio;Sede Operativa
AG;LABORATORIO ANALISI CLINICHE E BIOLOGICHE DOTTORI F RANDISI & M CACIOPPO SRL;VIA PORTA AGRIGENTO 129;Raffadali;AG;Medicina di laboratorio;Sede Operativa
AG;LABORATORIO ANALISI CLINICHE E BIOLOGICHE SRL DI LALA ALFONSO;C.SO UMBERTO 454/456;Santa Elisabetta;AG;Medicina di laboratorio;Sede Operativa
AG;LABORATORIO ANALISI CLINICHE IGNAZIO CATANIA & C SNC;C.SO T. FAZELLO 45;Sciacca;AG;Medicina di laboratorio;Sede Operativa
AG;LABORATORIO ANALISI CLINICHE MESSINA  DOTTSSA ALDA SCIME' SAS;VIA G. MATTEOTTI 19;San Biagio Platani;AG;Medicina di laboratorio;Sede Operativa
AG;LABORATORIO ANALISI CLINICHE RADIOIMMUNOLOGICHE DOTT G MARRA & C SNC;P.ZZA LINARES 4;Licata;AG;Medicina di laboratorio;Sede Operativa
AG;LABORATORIO ANALISI CLINICHE SAIEVA DELLA DOTTSSA IMPIDUGLIA VALENTINA SAS;VIA AUTONOMIA SICILIANA;Realmonte;AG;Medicina di laboratorio;Sede Operativa
AG;LABORATORIO ANALISI CLINICHE-BIOLOGICHE DOTT SEBASTIANO ARMENIO SNC;C.SO UMBERTO 82;Ribera;AG;Medicina di laboratorio;Sede Operativa
AG;LABORATORIO ANALISI DOTTSSA BUSCEMI GIUSEPPA E FIGLI SAS;VIA LIBERTA';Campobello di Licata;AG;Medicina di laboratorio;Sede Operativa
AG;LABORATORIO ANALISI DOTTSSA PEDALINO & C SAS;VIA GIUSTI 36;Racalmuto;AG;Medicina di laboratorio;Sede Operativa
AG;LABORATORIO ANALISI GREEN SRL ;VIA IMERA 222;Agrigento;AG;Medicina di laboratorio;Sede Operativa
AG;LABORATORIO DI ANALISI CLINICHE E BIOLOGICHE MILITELLO SRL;VIA SALVADOR ALLENDE  2;Canicattì;AG;Medicina di laboratorio - Aggregazione;Punto di accesso
AG;LABORATORIO DI ANALISI CLINICHE E BIOLOGICHE MILITELLO SRL;VIA F. INGRAO 95;Grotte;AG;Medicina di laboratorio - Aggregazione;Punto di accesso
AG;LABORATORIO DI ANALISI CLINICHE E BIOLOGICHE MILITELLO SRL;VIA CALLICRATIDE 10/12;Agrigento;AG;Medicina di laboratorio - Aggregazione;Punto di accesso
AG;LABORATORIO DI ANALISI CLINICHE E BIOLOGICHE MILITELLO SRL;VIA CALLICRATIDE 10;Agrigento;AG;Medicina di laboratorio - Aggregazione;Sede Operativa
AG;LUX SRL;VIA DORIA 32;Lampedusa e Linosa;AG;Presidio ambulatoriali recupero riabilitazione;Sede Operativa Secondaria
AG;LUX SRL;VIA GRAMSCI 16 ;Sambuca di Sicilia;AG;Presidio ambulatoriali recupero riabilitazione;Sede Operativa
AG;MACCALUBE SRL AMBULATORIO DI FKT E POLISPECIALISTICA S FRANCESCO;VIA PETRUSELLA 76;Aragona;AG;Presidio ambulatoriali recupero riabilitazione;Sede Operativa
AG;MARRETTA DR ANTONINO & C SAS DELLA DOTTSSA LIBASCI GRAZIA - STUDIO DI ORTOPEDIA E FISIOKINESITERAPIA;VIA MANDORLO, 72;Menfi;AG;Presidio ambulatoriali recupero riabilitazione - Ortopedia e Traumatologia;Sede Operativa
AG;MAVILA SRL;VIA A. PRINCIPATO 2/D;Agrigento;AG;Endoscopia;Sede Operativa
AG;MEDICAL DENTAL SAS DEL DOTT SALVATORE PIAZZA E C;VIA ROMA 8/10;Cianciana;AG;Odontoiatria;Sede Operativa
AG;MEDICALNEPHROLOGY S.R.L. ;VIA VENEZIA SNC;Cammarata;AG;Dialisi;Sede Operativa
AG;NOVA SALUS DI FISIOTER SRL;VIA ENNA 46;San Giovanni Gemini;AG;Presidio ambulatoriali recupero riabilitazione;Sede Operativa
AG;OFTALMOLOGIA MANZONE SAS DI G MANZONE & C;VIA GIOVANNI XXIII 2;Montallegro;AG;Oculistica e chirurgia ambulatoriale;Sede Operativa
AG;OTODIAGNOSTICA SRL;VIA MAGGIORE CRAPANZANO 28;Raffadali;AG;Otorinolaringoiatria;Sede Operativa
AG;PARNASO SOC COOP SOCIALE ONLUS;VIA UMBERTO II;Licata;AG;Residenza Sanitaria Assistita;Sede Operativa
AG;PEGASO CENTRO DI FISIOTERAPIA ED ORTOPEDIA BASILE DI BASILE GASPARE & C SAS;VIA FRATELLI BELLANCA SNC (ANGOLO VIA S. ALLE;Sciacca;AG;Presidio ambulatoriali recupero riabilitazione - Ortopedia e Traumatologia;Sede Operativa
AG;PELLICANO' MARGHERITA;VIA GRACEFFO 20;Siculiana;AG;Neurologia;Sede Operativa
AG;POLIMEDICA SRL;VIA A. MORO 150/152;Favara;AG;Presidio ambulatoriali recupero riabilitazione;Sede Operativa
AG;POLIMEDICA SRL ;VIA LINCOLN 74;Ravanusa;AG;Medicina di laboratorio;Sede Operativa
AG;POLITERAPY SRL;VIA C/DA PADRETERNO SN  ;Racalmuto;AG;Presidio ambulatoriali recupero riabilitazione;Sede Operativa
AG;POLITERAPY SRL;VICOLO MATINA SN;Favara;AG;Presidio ambulatoriali recupero riabilitazione;Sede Operativa
AG;POLO FISIOKINESITERAPICO ALU' SRL;VIA BARONE LOMBARDO NN. 64/66;Canicattì;AG;Presidio ambulatoriali recupero riabilitazione;Sede Operativa
AG;PRESIDIO MEDICO DI CARDIOLOGIA DEL DOTT INDELICATO VINCENZO ;VIA BRIG. NASTASI 12;Sciacca;AG;Cardiologia;Sede Operativa
AG;SALUS SRL;VIA MAGGIORE CRAPANZANO 26;Raffadali;AG;Medicina di laboratorio;Sede Operativa
AG;SALUTE E BENESSERE ;CORSO UMBERTO I NÂ°50 ;Santa Margherita di Belice;AG;Strutture riabilitazione ed educative assistenziali per dipendenti sostanze d'abuso;Sede Operativa
AG;SAMO ONLUS;C.DA S. BENEDETTO;Favara;AG;Assistenza domiciliare persone in fase terminale;Sede Operativa
AG;SAMOT ONLUS;VIA DELLA VITTORIA 263;Agrigento;AG;Assistenza domiciliare persone in fase terminale;Sede Operativa
AG;SAN CALOGERO DI LISINICCHIA V;VIA VITTIME DEL TERRORISMO 5;Naro;AG;Presidio ambulatoriali recupero riabilitazione;Sede Operativa
AG;SAR STUDIO ASSOCIATO RADIOLOGICO DOTTORI SAMARITANO E DE FILIPPI;VIA GUASTELLA 11;Ribera;AG;Radiologia;Sede Operativa
AG;SAR STUDIO ASSOCIATO RADIOLOGICO DOTTORI SAMARITANO E DE FILIPPI;VIA E. RAVASIO 18;Sciacca;AG;Radiologia;Sede Operativa
AG;SMILE CENTER SNC DI ASARO SALVATORE DOMENICO & C;VIA ROOSEVELT 50;Ravanusa;AG;Odontoiatria;Sede Operativa
AG;SOCIETA' COOPERATIVA SOCIALE ONLUS GIOMATRIX - CENTRO TERAPEUTICO RIABILITATIVO (CTR) ;VIA A. MORO SNC;Casteltermini;AG;Presidi di riabilitazione funzionale di portatori disabilità  fisiche psichiche e sensoriali;Sede Operativa
AG;SOCIETA' COOPERATIVA SOCIALE ONLUS GIOMATRIX - RSA;VIA ALDO MORO 103;Casteltermini;AG;Residenza Sanitaria Assistita;Sede Operativa
AG;SOCIETA' CONSORTILE EXAMINA LAB AR.L.;VIA SARAGAT 8;Canicattì;AG;Medicina di laboratorio - Aggregazione;Sede Operativa
AG;SOT SRL STUDIO ORTOPEDICO TRAUMATOLOGICO DRSSA CRISTINA MARRONE;VIA KENNEDY 17;Favara;AG;Ortopedia;Sede Operativa
AG;STP AMBULATORIO ODONTOIATRICO DOTT TABUSO SALVATORE SAS;CORSO UMBERTO I nÂ°425;Santa Elisabetta;AG;Odontoiatria;Sede Operativa
AG;STUDIO CARDIOLOGICO DOTT  G ALAIMO & C SNC;VIA BASSANESI 1;Favara;AG;Cardiologia;Sede Operativa
AG;STUDIO CIRAOLO SRL;VIALE DELLA VITTORIA 157;Grotte;AG;Odontoiatria;Sede Operativa
AG;STUDIO DENTISTICO DE LUCA DI MORREALE ANTONIO SNC;VIA CESARE BATTISTI 9;Agrigento;AG;Odontoiatria;Sede Operativa
AG;STUDIO DENTISTICO DEL DOTT FERRARA ANTONINO SAS;PIAZZA CARMINE 9;Sciacca;AG;Odontoiatria;Sede Operativa
AG;STUDIO DENTISTICO DEL DOTT GIUSEPPE MESSINA & C SAS;VIA DEL RISORGIMENTO 95;Menfi;AG;Odontoiatria;Sede Operativa
AG;STUDIO DENTISTICO DOTT  E  DALLI CARDILLO & C SAS;VIA CHIARENZA 20;Ribera;AG;Odontoiatria;Sede Operativa
AG;STUDIO DENTISTICO DOTT ZICARI GIUSEPPE SNC;VIA DELLO SPORT 2/E;Porto Empedocle;AG;Odontoiatria;Sede Operativa
AG;STUDIO DENTISTICO GILOTTI NOCERA DI GILOTTI IVA SAS;VIA PICONE 57;Agrigento;AG;Odontoiatria;Sede Operativa
AG;STUDIO DIAGNOSTICO INTEGRATO SRL;V.LE DELLA VITTORIA 271/BIS;Agrigento;AG;Medicina nucleare;Sede Operativa
AG;STUDIO ENRICO SAS DR SCIMECCA EUGENIO;VIA VITT. EMANUELE ORLANDO 1;Agrigento;AG;Odontoiatria;Sede Operativa
AG;STUDIO FISIOKINESITERAPICO DAMASCO SAS DI DANILE A;VIA F. CRISPI 132/140;Agrigento;AG;Presidio ambulatoriali recupero riabilitazione;Sede Operativa
AG;STUDIO MEDICO ASSOCIATO DIAGNOSTICO PER IMMAGINI TIRRI SAS;C.SO UMBERTO 100;Licata;AG;Radiologia;Sede Operativa
AG;STUDIO MEDICO CARDELLA DOMENICO & C SAS;VIA F/1 N.2;Raffadali;AG;Cardiologia;Sede Operativa
AG;STUDIO MEDICO DENTISTICO D'ALESSANDRO NICOLO';VIA GIOENI 43;Agrigento;AG;Odontoiatria;Sede Operativa
AG;STUDIO MEDICO DI  GINECOLOGIA  E OSTETRICIA  DIOSCURI DI  CAVALLERO VALERIA & C.SAS;VIA GIOENI 43;Agrigento;AG;Ostetricia e ginecologia;Sede Operativa
AG;STUDIO MEDICO DI NEFROLOGIA E DIALISI SRL;C.DA GIARRA SNC;Canicattì;AG;Dialisi;Sede Operativa
AG;STUDIO MEDICO DI ORTOPEDIA E FISIOTERAPIA DOTT GIUSEPPE NOCERA;VIA PICONE 31;Agrigento;AG;Presidio ambulatoriali recupero riabilitazione - Ortopedia e Traumatologia;Sede Operativa
AG;STUDIO MEDICO DI OTORINOLARINGOIATRIA GRADO DELLA DOTTSSA GIOCONDA GRADO SNC;VIA VITT. EMANUELE ORLANDO 14;Agrigento;AG;Otorinolaringoiatria;Sede Operativa
AG;STUDIO NEUROLOGICO CANDIDO TERESA & C SAS;VIA IMERA 82;Agrigento;AG;Neurologia;Sede Operativa
AG;STUDIO OCULISTICO DEL DOTT FABIO NAVARRA SAS;VIA S. F.SCO D'ASSISI 30;Agrigento;AG;Oculistica;Sede Operativa
AG;STUDIO OCULISTICO DOTTSSA MARIA TECLA BARTOLOMEO;VIA LONGO, SN;Sambuca di Sicilia;AG;Oculistica;Sede Operativa
AG;STUDIO ODONTOIATRICO DOTT CALOGERO MESSINA;VIA CAPITANO MAIRA 33;Canicattì;AG;Odontoiatria;Sede Operativa
AG;STUDIO ODONTOIATRICO DOTT FRANCESCO MESSINA;VIA PRINCIPE PETRULLA 44;San Biagio Platani;AG;Odontoiatria;Sede Operativa
AG;STUDIO ODONTOIATRICO DOTT GANDOLFO CARUANA;VIA GIOENI 43;Agrigento;AG;Odontoiatria;Sede Operativa
AG;STUDIO ODONTOIATRICO DOTT GIOVANNI BAIAMONTE;P.ZZA CROCI 5;Calamonaci;AG;Odontoiatria;Sede Operativa
AG;STUDIO ODONTOIATRICO DOTT GIUSEPPE ALAIMO;VIA S. PERTINI 25;Aragona;AG;Odontoiatria;Sede Operativa
AG;STUDIO ODONTOIATRICO DOTT GIUSEPPE BALDO;VIA IMERA 149;Agrigento;AG;Odontoiatria;Sede Operativa
AG;STUDIO ODONTOIATRICO DOTT GIUSEPPE FAILLA;V.LE ALDO MORO 165;Favara;AG;Odontoiatria;Sede Operativa
AG;STUDIO ODONTOIATRICO DOTT MANLIO CORSO;C.SO UMBERTO I 18;Ribera;AG;Odontoiatria;Sede Operativa
AG;STUDIO ODONTOIATRICO DOTT MICHELE SMERAGLIA;VIA CAIROLI 21;Villafranca Sicula;AG;Odontoiatria;Sede Operativa
AG;STUDIO ODONTOIATRICO DOTT PIETRO JOSE' MICELI;VIA VITTORIO VENETO 10;Burgio;AG;Odontoiatria;Sede Operativa
AG;STUDIO ODONTOIATRICO DOTT SALVATORE CASA';VIA UGO LA MALFA 46/H;Agrigento;AG;Odontoiatria;Sede Operativa
AG;STUDIO ODONTOIATRICO DOTT SALVATORE LIPANI;VIA G. LA PIRA 9;Casteltermini;AG;Odontoiatria;Sede Operativa
AG;STUDIO ODONTOIATRICO DOTTSSA FUCA' GERLANDINA;VIA DANTE 5;Agrigento;AG;Odontoiatria;Sede Operativa
AG;STUDIO ODONTOSTOMATOLOGICO SAS DEL DOTT SALVATORE IMBORDINO E C;VIA CESARE SESSA 4;Raffadali;AG;Odontoiatria;Sede Operativa
AG;STUDIO ORL DI GIUSEPPE LOMBARDO & C SAS;VIA GARIBALDI 211;Porto Empedocle;AG;Otorinolaringoiatria;Sede Operativa
AG;STUDIO RADIOLOGICO BOSCO SRL;VIA F. VILLA 1/3;Racalmuto;AG;Radiologia;Sede Operativa
AG;STUDIO RADIOLOGICO IGEA SAS DI ELEONORA PATTI & C;VIA DELLO SPORT 28;Favara;AG;Radiologia;Sede Operativa
AG;SUTERA DOTT RINO;VIA GIATTINI 79;Menfi;AG;Odontoiatria;Sede Operativa
AG;TASCA ANALISI CLINICHE SRL;VIA TENENTE COLONNELLO CARRUBBA 84;Canicattì;AG;Medicina di laboratorio - Aggregazione;Punto di accesso
AG;TASCA ANALISI CLINICHE SRL;VIA TENENTE COLONNELLO LA CARRUBBA 84;Canicattì;AG;Medicina di laboratorio - Aggregazione;Sede Operativa
AG;TERME ACQUA PIA ;LOCALITA' ACQUE CALDE;Montevago;AG;Terme;Sede Operativa
AG;TERME DI SCIACCA;VIA AGATOCLE 2;Sciacca;AG;Terme;Sede Operativa
AG;TRINACRIA SAS DI RIOLO GIUSEPPE & C;C.SO SERROVIRA 280;Licata;AG;Oculistica;Sede Operativa
AG;UNIONE ITALIANA DEI CIECHI E DEGLI IPOVEDENTI ONLUS;VIA IMERA 280;Agrigento;AG;Oculistica;Sede Operativa
AG;VILLA LINA GESTITA DALLA CESES SRL - CTA;VIA SOLDATO GIGLIA;Castrofilippo;AG;Comunità  Terapeutica Assistita;Sede Operativa
AG;VILLA OLGA  COMUNITA' TERAPEUTICA ASSISTITA GESTITA DALLA MEDIGEST SRL ;VIA PIRANDELLO SNC;Canicattì;AG;Comunità  Terapeutica Assistita;Sede Operativa
AG;VISION CENTER DEL DR SORCE GIOVANNI & C SAS;VIA ERACLITO 18;Agrigento;AG;Oculistica;Sede Operativa
