ASP;Denominazione;Indirizzo;Citta';Provincia;Attivita';Tipo sede
PA;PAMAFIR SRL;Via San Lorenzo, n. 75/B -;Palermo;Palermo;Medicina di laboratorio - Aggregazione;Sede Operativa
PA;PAMAFIR SRL;via S.Lorenzo 75/A-B;Palermo;Palermo;Medicina di laboratorio - Aggregazione;Punto di accesso
PA;PAMAFIR SRL;via Sferracavallo 214;Palermo;Palermo;Medicina di laboratorio - Aggregazione;Punto di accesso
PA;PAMAFIR SRL POLIAMBULATORIO POLISPECIALISTICO;VIA S. LORENZO 75/A-B;Palermo;Palermo;Poliambulatorio;Sede Operativa
PA;POLILAB SCARL;piazza P.pe Camporeale 122;Palermo;Palermo;Medicina di laboratorio - Aggregazione;Punto di accesso
PA;POLILAB SCARL;LARGO F. LIONTI N. 8;Palermo;Palermo;Medicina di laboratorio - Aggregazione;Punto di accesso
PA;POLILAB SCARL;viale Strasburgo 167;Palermo;Palermo;Medicina di laboratorio - Aggregazione;Punto di accesso
PA;POLILAB SCARL;via P.pe di Villafranca 29;Palermo;Palermo;Medicina di laboratorio - Aggregazione;Punto di accesso
PA;POLILAB SCARL ;LARGO F. LIONTI N. 8;Palermo;Palermo;Medicina di laboratorio - Aggregazione;Sede Operativa
PA;POLIMEDICAL CENTER DI COSTA DOTT GIOVANNI MARCELLO E COSTA BENEDETTO SNC ;VIA DECANO DI VINCENTI 91;Bisacquino;Palermo;Odontoiatria;Sede Operativa
PA;POLIMEDICAL CENTER DI COSTA DOTT GIOVANNI MARCELLO E COSTA BENEDETTO SNC ;VIA DANTE 58;Palermo;Palermo;Odontoiatria;Sede Operativa
PA;POSEIDON SC A RL CENTRO FKT;VIA DE GASPERI 255;Villabate;Palermo;Presidio ambulatoriali recupero riabilitazione;Sede Operativa
PA;PROSPETTIVA SOCIO SANITARIA SRL - VILLA DEI GLICINI RESIDENCE ;VIA SPADAFORA 17;Palermo;Palermo;Residenza Sanitaria Assistita;Sede Operativa
PA;RAL SRL;VIA MADRE TERESA CORTIMIGLIA 22;Corleone;Palermo;Radiologia;Sede Operativa
PA;RIABILIA CENTRO DI FISIOKINESITERAPIA - ORTOPEDIA DI ORLANDO PAOLINA & C SAS ;CONTRADA MAGRA;Alia;Palermo;Presidio ambulatoriali recupero riabilitazione;Sede Operativa
PA;RSA GESTITA DALLA COOPERATIVA AZIONE SOCIALE ARL;VIA CIMBALI 45/A- 45 - 43/C- 43/B - 43/A;Palermo;Palermo;Residenza Sanitaria Assistita;Sede Operativa
PA;RSA MAGI COPERATIVA SOCIALE ARL;VIA EINAUDI 43;Pollina;Palermo;Residenza Sanitaria Assistita;Sede Operativa
PA;RSA MOLARA GESTITA DALLA SOCIETA EUROMANAGER SANITA SRL;VIA AQUINO MOLARA 49;Palermo;Palermo;Residenza Sanitaria Assistita;Sede Operativa
PA;SALUS LAB SC A RL;VIA DEI QUARTIERI N. 42/46 (PIANO -1 E -2 C;Palermo;Palermo;Medicina di laboratorio - Aggregazione;Sede Operativa
PA;SALUS LAB SC A RL;VIA UNGHERIA 103 ;Chiusa Sclafani;Palermo;Medicina di laboratorio - Aggregazione;Punto di accesso
PA;SALUS LAB SC A RL;via G. Turrisi Colonna 74/76;Palermo;Palermo;Medicina di laboratorio - Aggregazione;Punto di accesso
PA;SALUS LAB SC A RL;via Don G. Colletto 74;Corleone;Palermo;Medicina di laboratorio - Aggregazione;Punto di accesso
PA;SALUS LAB SC A RL;corso dei Mille 1306/1308;Palermo;Palermo;Medicina di laboratorio - Aggregazione;Punto di accesso
PA;SALUS LAB SC A RL;via G. Pitr 139;Palermo;Palermo;Medicina di laboratorio - Aggregazione;Punto di accesso
PA;SALUS LAB SC A RL;largo F. Garufi 10;Palermo;Palermo;Medicina di laboratorio - Aggregazione;Punto di accesso
PA;SALUSTRA SRL SANTA ROSALIA;VIA PADRE CANALE S.N.;Lercara Friddi;Palermo;Comunit Terapeutica Assistita;Sede Operativa
PA;SAMO ONLUS;VIA G. GIUSTI 33;Palermo;Palermo;Assistenza domiciliare persone in fase terminale;Sede Operativa
PA;SAMOT ONLUS;VIA DELLA LIBERTA' 193;Palermo;Palermo;Assistenza domiciliare persone in fase terminale;Sede Operativa
PA;SANICAM PALERMO SPA;P.LE DEL FANTE 16-17;Palermo;Palermo;Poliambulatorio;Sede Operativa
PA;SANITA' FUTURA SRL;VIA S. SANTA MAURA 3;Altofonte;Palermo;Medicina di laboratorio - Aggregazione;Punto di accesso
PA;SANITA' FUTURA SRL;VIA LENTINI 10;Palermo;Palermo;Medicina di laboratorio - Aggregazione;Punto di accesso
PA;SANITA' FUTURA SRL;VIA RUGGERO LAURIA 70;Palermo;Palermo;Medicina di laboratorio - Aggregazione;Punto di accesso
PA;SANITA' FUTURA SRL;corso Calatafimi 390;Palermo;Palermo;Medicina di laboratorio - Aggregazione;Punto di accesso
PA;SANITA' FUTURA SRL;via Aiello 1;San Giuseppe Jato;Palermo;Medicina di laboratorio - Aggregazione;Punto di accesso
PA;SANITA' FUTURA SRL;via Pio La Torre 36;Carini;Palermo;Medicina di laboratorio - Aggregazione;Punto di accesso
PA;SANITA' FUTURA SRL;via Rosina Anselmi 3/C;Palermo;Palermo;Medicina di laboratorio - Aggregazione;Punto di accesso
PA;SANITA' FUTURA SRL ;VIA VALENTINO COLOMBO N. 6-6/A;Palermo;Palermo;Medicina di laboratorio - Aggregazione;Sede Operativa
PA;SERENI ORIZZONTI 1 SRL;VIA MESSINA MARINE 431 C;Palermo;Palermo;Residenza Sanitaria Assistita;Sede Operativa
PA;SERVIZIO TERAPEUTICO RIABILITATIVO RESIDENZIALE (CONGREGAZIONE DEI POVERI SERVI DELLA DIVINA PROVVIDENZA ISTITUTO DON CALABRIA);C.DA S.ONOFRIO SN;Trabia;Palermo;Strutture riabilitazione ed educative assistenziali per dipendenti sostanze d'abuso;Sede Operativa
PA;SICANIA MEDICA SRL;CONTRADA CESARELLA SNC;Prizzi;Palermo;Presidio ambulatoriali recupero riabilitazione;Sede Operativa
PA;SOCIETA' POLISPORTIVA PALERMO ;VIA BELGIO 2A;Palermo;Palermo;Presidi di riabilitazione funzionale di portatori disabilit fisiche psichiche e sensoriali;Sede Operativa
PA;SOCIETA DENTALIN SRL;VIA CATANIA 17;Palermo;Palermo;Odontoiatria;Sede Operativa
PA;SOCIETA DI ODONTOIATRIA DELLA DOTTORESSA MARINA MOTISI & C SAS;P.ZZA CASTELNUOVO 26;Palermo;Palermo;Odontoiatria;Sede Operativa
PA;SOCIETA POLISPORTIVA PALERMO;VIA BELGIO 2A;Palermo;Palermo;Presidio ambulatoriali recupero riabilitazione;Sede Operativa
PA;SPERANZA 2000 COOP SOCIALE A RL;VIA P.PE DI PANTELLERIA 23/25;Palermo;Palermo;Presidi di riabilitazione funzionale di portatori disabilit fisiche psichiche e sensoriali;Sede Operativa
PA;STUDIIO DERMATOLOGICO DOTT SERGIO RUSIGNUOLO SRL;VIA RAFFAELLO 9;Palermo;Palermo;Dermatologia;Sede Operativa
PA;STUDIO ANALISI CLINICHE DOTT L MESSINA & C SNC DI GERLANDA GRACEFFA;VIA TESTASECCA 3;Palermo;Palermo;Medicina di laboratorio;Sede Operativa
PA;STUDIO CARDIOLOGICO DOTT ALESSIA D'ANTONI SAS;VIA LOMBARDIA 20 ;Palermo;Palermo;Cardiologia;Sede Operativa
PA;STUDIO CARDIOLOGICO DOTT ANDREA IMBURGIA SAS;VIA G. PEPE 30;Bagheria;Palermo;Cardiologia;Sede Operativa
PA;STUDIO CARDIOLOGICO DOTT ANDREA LA ROSA SRL;VIA AGOSTINO GALLO 46;Palermo;Palermo;Cardiologia;Sede Operativa
PA;STUDIO CARDIOLOGICO DOTT CLAUDIO ALIBANI SAS;VIA CUTINO 57;Isola delle Femmine;Palermo;Cardiologia;Sede Operativa
PA;STUDIO CARDIOLOGICO DOTT COSIMO MICELI & C SAS;P.ZZA F. BELLIPANNI 4;;Palermo;Cardiologia;Sede Operativa
PA;STUDIO CARDIOLOGICO DOTT DI STEFANO PASQUALE SRL;P.ZZA UMBERTO I 61;Villabate;Palermo;Cardiologia;Sede Operativa
PA;STUDIO CARDIOLOGICO DOTT ENRICO SIMONETTI SAS;V.LE MICHELANGELO 1930;Palermo;Palermo;Cardiologia;Sede Operativa
PA;STUDIO CARDIOLOGICO DOTT FRANCESCO GIULIANO;VIA KENNEDY 23;Partinico;Palermo;Cardiologia;Sede Operativa
PA;STUDIO CARDIOLOGICO DOTT MARCELLO RAINERI SAS;VIA VOLONTARI ITALIANI DEL SANGUE 10;Palermo;Palermo;Cardiologia;Sede Operativa
PA;STUDIO CARDIOLOGICO DOTT MARCO DI FRANCO SAS;VIA B. MATTARELLA 138;Bagheria;Palermo;Cardiologia;Sede Operativa
PA;STUDIO CARDIOLOGICO DOTT PIETRO LONGO SAS;VIA J.F.KENNEDY 91;Capaci;Palermo;Cardiologia;Sede Operativa
PA;STUDIO CARDIOLOGICO DOTT ROSOLINO IMMORDINO;VIALE REGIONE SICILIANA 303;Palermo;Palermo;Cardiologia;Sede Operativa
PA;STUDIO CARDIOLOGICO MONTAINA DOTT GIOVANNI SAS;VIA MESSINA MARINE 429/B;Palermo;Palermo;Cardiologia;Sede Operativa
PA;STUDIO DENTISTICO DEL DOTT SERGIO PICONE & C SAS;VIA S. LORENZO 52;Carini;Palermo;Odontoiatria;Sede Operativa
PA;STUDIO DENTISTICO DOTT ANGELO FRENNA & C SAS;VIA STEFANO LA MOTTA 45;Capaci;Palermo;Odontoiatria;Sede Operativa
PA;STUDIO DENTISTICO DOTT ANTONINO GUTTILLA;VIA CANGIALOSI 59;Vicari;Palermo;Odontoiatria;Sede Operativa
PA;STUDIO DENTISTICO DOTT DANIELE GERVASI;VIA E. IANNELLI 33;Termini Imerese;Palermo;Odontoiatria;Sede Operativa
PA;STUDIO DENTISTICO DOTT SCARDINA ROSA ALBA;VIA PAPA GIOVANNI XXIII 9;Bagheria;Palermo;Odontoiatria;Sede Operativa
PA;STUDIO DENTISTICO GIACOMO GALIOTO;VIA CASTELLANA 39/41;Palermo;Palermo;Odontoiatria;Sede Operativa
PA;STUDIO DENTISTICO MONREALDENTAL SRL SOCIETA TRA PROFESSIONISTI ;VIA PROVINCIALE 46;Monreale;Palermo;Odontoiatria;Sede Operativa
PA;STUDIO DERMATOLOGICO SAS DI TERESI VINCENZO;VIA DEL VESPRO 64;Palermo;Palermo;Dermatologia;Sede Operativa
PA;STUDIO DI CARDIOLOGIA DOTT AURORA GIRGENTI SAS;C.SO CALATAFIMI 961;Palermo;Palermo;Cardiologia;Sede Operativa
PA;STUDIO DI FKT BOBATH SAS DI D'ANTONIO MELUCCIA;VIA A. MORO 62;Monreale;Palermo;Presidio ambulatoriali recupero riabilitazione;Sede Operativa
PA;STUDIO DI FKT BOBATH SAS DI D'ANTONIO MELUCCIA;V.LE EUROPA 188/C ;Villabate;Palermo;Presidio ambulatoriali recupero riabilitazione;Sede Operativa
PA;STUDIO DI ODONTOIATRIA DEI DOTTORI GIOVANNI ABATE ED EMANUELE FERDINANDO SNC;VIA BELGIO 55;Palermo;Palermo;Odontoiatria;Sede Operativa
PA;STUDIO DI ODONTOIATRIA DOTTSSA SCLAFANI ;VIA VITT. EMANUELE 63;Bolognetta;Palermo;Odontoiatria;Sede Operativa
PA;STUDIO DI RADIODIAGNOSTICA FINAZZO SRL;VIA F. CRISPI , 84;Palermo;Palermo;Radiologia;Sede Operativa
PA;STUDIO DI RADIOLOGIA DOTT GIORGIO DE MICHELE SRL;VIA GIORGIO ARCOLEO 42/C;Palermo;Palermo;Radiologia;Sede Operativa
PA;STUDIO DI RADIOLOGIA DOTT MARIO FEO SRL;VIA C.A. DALLA CHIESA 2;Vicari;Palermo;Radiologia;Sede Operativa
PA;STUDIO DI RADIOLOGIA DOTTSSA GABRIELLA CAFFARELLI;VIA MAGG. TOSELLI 87;Palermo;Palermo;Radiologia;Sede Operativa
PA;STUDIO MEDICO DIAGNOSTICO ALBANESE-DI PIAZZA SCARL;via Sferracavallo 122;Palermo;Palermo;Medicina di laboratorio - Aggregazione;Punto di accesso
PA;STUDIO MEDICO DIAGNOSTICO ALBANESE-DI PIAZZA SCARL;VIA MESSINA MARINE 431/C;Palermo;Palermo;Medicina di laboratorio - Aggregazione;Punto di accesso
PA;STUDIO MEDICO DIAGNOSTICO ALBANESE-DI PIAZZA SCARL;via Vanvitelli 114;Palermo;Palermo;Medicina di laboratorio - Aggregazione;Punto di accesso
PA;STUDIO MEDICO DIAGNOSTICO ALBANESE-DI PIAZZA SCARL;via G.le Sirtori 15/17;Palermo;Palermo;Medicina di laboratorio - Aggregazione;Punto di accesso
PA;STUDIO MEDICO DIAGNOSTICO ALBANESE-DI PIAZZA SCARL;via Notarbartolo 35;Palermo;Palermo;Medicina di laboratorio - Aggregazione;Punto di accesso
PA;STUDIO MEDICO DIAGNOSTICO ALBANESE-DI PIAZZA SCARL;via Laurana 115;Palermo;Palermo;Medicina di laboratorio - Aggregazione;Punto di accesso
PA;STUDIO MEDICO DIAGNOSTICO ALBANESE-DI PIAZZA SCARL;via Prestisimone 21;;Palermo;Medicina di laboratorio - Aggregazione;Punto di accesso
PA;STUDIO MEDICO DIAGNOSTICO ALBANESE-DI PIAZZA SCARL;via Michele Amari 35/37;Palermo;Palermo;Medicina di laboratorio - Aggregazione;Punto di accesso
PA;STUDIO MEDICO DIAGNOSTICO ALBANESE-DI PIAZZA SCARL;via Roma 118;Palermo;Palermo;Medicina di laboratorio - Aggregazione;Punto di accesso
PA;STUDIO MEDICO DIAGNOSTICO ALBANESE-DI PIAZZA SCARL ;VIA MICHELE AMARI N. 35/37;Palermo;Palermo;Medicina di laboratorio - Aggregazione;Sede Operativa
PA;STUDIO MEDICO DIAGNOSTICO OTORINOLARINGOIATRICO SAS DI LOMBARDO FRANCESCO & C.;VIA VITTORIO EMANUELE ORLANDO 9;Partinico;Palermo;Otorinolaringoiatria;Sede Operativa
PA;STUDIO MEDICO FISIOTERAPIA OLIMPIA SRL;VIA IMPERATORE FEDERICO 66/A-68;Palermo;Palermo;Presidio ambulatoriali recupero riabilitazione;Sede Operativa
PA;STUDIO MEDICO FKT NIGITO SRL;VIA CILEA 19;Palermo;Palermo;Presidio ambulatoriali recupero riabilitazione;Sede Operativa
PA;STUDIO MEDICO OCULISTICO DOTT FAUSTO BELLINA SAS DI BELLINA FAUSTO & C;VIA EMPEDOCLE RESTIVO 39;Palermo;Palermo;Oculistica;Sede Operativa
PA;STUDIO MEDICO ODONTOIATRICO DOTTSSA SCRIMA VINCENZA & C SNC;VIA ANTONIO UGO 29;Palermo;Palermo;Odontoiatria;Sede Operativa
PA;STUDIO MEDICO POLISPECIALISTICO;VIA SOLUNTO 34 E VIA CARLO PATTI 44;Santa Flavia;Palermo;Poliambulatorio;Sede Operativa
PA;STUDIO OCULISTICO AMODEI DEL DOTT G AMODEI & C SAS;VIA MESSINA MARINE 429/B;Palermo;Palermo;Oculistica e chirurgia ambulatoriale;Sede Operativa
PA;STUDIO OCULISTICO ARCUDI SRL;VIA P.PE DI BELMONTE 78;Palermo;Palermo;Oculistica;Sede Operativa
PA;STUDIO OCULISTICO CAMPO DEL DOTT ANTONINO CAMPO & C SAS;VIA GENERALE STREVA 45;Palermo;Palermo;Oculistica;Sede Operativa
PA;STUDIO OCULISTICO DELLA DOTTSSA ANTONELLA AGLIALORO & C SRL;Via Giuseppe Gandolfo, n. 21;Palermo;Palermo;Oculistica;Sede Operativa
PA;STUDIO OCULISTICO DOTT GIOVANNI LO BIANCO SAS;VIA PRESTISIMONE 17;Cefal Diana;Palermo;Oculistica;Sede Operativa
PA;STUDIO OCULISTICO VACCARO SRL;VIA TORINO 27/G;Palermo;Palermo;Oculistica e chirurgia ambulatoriale;Sede Operativa
PA;STUDIO ODONTOIATRICO DELLA DOTT ROMANO ELOISA SAS;VIA A. MIRAGLIA 1/3;Palermo;Palermo;Odontoiatria;Sede Operativa
PA;STUDIO ODONTOIATRICO DOTT A VECCHIONI;C.SO CALATAFIMI 419;Palermo;Palermo;Odontoiatria;Sede Operativa
PA;STUDIO ODONTOIATRICO DOTT ALBERTO LOFORTI;VIA A. MORO 2;Termini Imerese;Palermo;Odontoiatria;Sede Operativa
PA;STUDIO ODONTOIATRICO DOTT ALFONSO BONGIOVANNI SNC;VIA G.NNI GIRGENTI 115;Bagheria;Palermo;Odontoiatria;Sede Operativa
PA;STUDIO ODONTOIATRICO DOTT CACIOPPO VINCENZO ;C.SO UMBERTO I 184;Camporeale;Palermo;Odontoiatria;Sede Operativa
PA;STUDIO ODONTOIATRICO DOTT ELIO BUZZANCA;VIA N. MORELLO 3;Palermo;Palermo;Odontoiatria;Sede Operativa
PA;STUDIO ODONTOIATRICO DOTT ERIKA ALONGE SAS;VIA COSTANTINO NIGRA 5;Palermo;Palermo;Odontoiatria;Sede Operativa
PA;STUDIO ODONTOIATRICO DOTT MICHELE PADERNI;VIA CATANIA 166;Palermo;Palermo;Odontoiatria;Sede Operativa
PA;STUDIO ODONTOIATRICO DOTT RICCIARDI FILIPPO;VIA A. VENEZIANO 120;Palermo;Palermo;Odontoiatria;Sede Operativa
PA;STUDIO ODONTOIATRICO DOTT RIZZO SALVATORE;P.ZZA AMENDOLA 31;Palermo;Palermo;Odontoiatria;Sede Operativa
PA;STUDIO ODONTOIATRICO DOTT SCAFIDI GIUSEPPE;VIA LIBERO GRASSI 27 - PIANO RIALZATO;Palermo;Palermo;Odontoiatria;Sede Operativa
PA;STUDIO ODONTOIATRICO DOTTSSA TIRRITO M CARMELA;VIA KASSAR 48;Castronovo di Sicilia;Palermo;Odontoiatria;Sede Operativa
PA;STUDIO ORL DI PIETRO LO BUE E C SAS;VIA CONTE FEDERICO 46;Palermo;Palermo;Otorinolaringoiatria;Sede Operativa
PA;STUDIO ORL SAS DEL DOTTOR PIETRO PECORARO;VIA CONTESSA ADELASIA 36;Palermo;Palermo;Otorinolaringoiatria;Sede Operativa
PA;STUDIO OTORINOLARINGOIATRIA DEL DOTT ELIO MANNINO SAS;VIA EMILIA 1 E VIA EMPLEDOCLE RESTIVO 17/A;Palermo;Palermo;Otorinolaringoiatria;Sede Operativa
PA;STUDIO RADIOLOGICO DEL DOTTOR SALVATORE GARGANO SRL;Via Delle Croci 2b/c/d/e/f;Palermo;Palermo;Endocrinologia - Medicina Nucleare;Sede Operativa
PA;STUDIO RADIOLOGICO DEL DOTTOR SALVATORE GARGANO SRL;VIA VENERO 173;Monreale;Palermo;Radiologia;Sede Operativa
PA;STUDIO RX S GENTILE E C SNC;VIA I TRAVERSA DI VIA LA MASA 33M;Bagheria;Palermo;Radiologia;Sede Operativa
PA;TAC NUCLEAR SRL;VIA CILEA 15;Palermo;Palermo;Radiologia;Sede Operativa
PA;UNILAB SRL;via Tasso 30/32;Palermo;Palermo;Medicina di laboratorio - Aggregazione;Punto di accesso
PA;UNILAB SRL;viale delle Magnolie 18/A;Palermo;Palermo;Medicina di laboratorio - Aggregazione;Punto di accesso
PA;UNILAB SRL;Via Ausonia, n.43 -;Palermo;Palermo;Medicina di laboratorio - Aggregazione;Punto di accesso
PA;UNILAB SRL ;VIA AUSONIA, N.43;Palermo;Palermo;Medicina di laboratorio - Aggregazione;Sede Operativa
PA;VILLA DELLE PALME SRL;S.P. 77 KM 20,800;Villafrati;Palermo;Residenza Sanitaria Assistita;Sede Operativa
PA;VILLA GLORIA - GESTIONE MEDIGEST SRL;VIA PITRE' 3/5;Terrasini;Palermo;Comunit Terapeutica Assistita;Sede Operativa
PA;VILLA S TERESA DIAGNOSTICA PER IMMAGINI E RADIOTERAPIA SRL;VIA BAGNERA 14;Bagheria;Palermo;Radiologia;Sede Operativa
PA;VITAN DEL DOTT BELLAFIORE DARIO SAS;VIA GEN.LE CARLO ALBERTO DALLA CHIESA 32;Palermo;Palermo;Dermatologia;Sede Operativa
PA;VITES SRL;VIA XX SETTEMBRE 64;Palermo;Palermo;Gastroenterologia;Sede Operativa
TP;AIAS ONLUS SEZ DI CASTELVETRANO - CENTRO DI RIABILITAZIONE;C.DA STRASATTO CICIRELLO S.S. 115;Castelvetrano;Trapani;Presidi di riabilitazione funzionale di portatori disabilit fisiche psichiche e sensoriali;Sede Operativa
TP;CENTRO DI SOLIDARIETˇ FARO;C.DA RAKALIA 220/TER;Marsala;Trapani;Strutture riabilitazione ed educative assistenziali per dipendenti sostanze d'abuso;Sede Operativa
TP;SANT'ANNA DELLA SALUS SRL;VIA V. SEGESTA 1/3 - CORPO B E CORPO C;Trapani;Trapani;Residenza Sanitaria Assistita;Sede Operativa
TP;AMBULATORIO DERMATOLOGICO DOTT MURGOLO DOMENICO;VIA DON RIZZO 12;Alcamo;Trapani;Dermatologia;Sede Operativa
TP;AMBULATORIO DERMATOLOGICO DOTT STUPPIA SALVATORE;C.SO VITT. VENETO 250/A;Mazara del Vallo;Trapani;Dermatologia;Sede Operativa
TP;AMBULATORIO DI CARDIOLOGIA DEL DOTT MARIO ARINI & C SAS;C.SO A. GRAMSCI 162;Marsala;Trapani;Cardiologia;Sede Operativa
TP;AMBULATORIO DI ORTOPEDIA DOTT MARIO MATRAXIA SRL;VIA ALCAMO 33 ;Trapani;Trapani;Ortopedia;Sede Operativa
TP;AMBULATORIO DI PATOLOGIA CLINICA SRL ;VIA SAN GIOVANNI BOSCO 70 ;Marsala;Trapani;Medicina di laboratorio;Sede Operativa
TP;AMBULATORIO DI RADIODIAGNOSTICA DOTT GRASSELLINO DOMENICO SRL;VIA XIX LUGLIO 27;Marsala;Trapani;Radiologia;Sede Operativa
TP;AMBULATORIO GRAFFEO IANNONE GIANLUIGI;VIA FURIA TRANQUILLINA 3;Mazara del Vallo;Trapani;Otorinolaringoiatria;Sede Operativa
TP;AMBULATORIO MEDICO DENTISTICO DEI DOTTORI DE GREGORIO LEONARDO E DE GREGORIO MICHELE;VIA UGO FOSCOLO 45;Paceco;Trapani;Odontoiatria;Sede Operativa
TP;AMBULATORIO MEDICO DENTISTICO DEI DOTTORI DE GREGORIO LEONARDO E DE GREGORIO MICHELE;VIA ORTI 14 ;Trapani;Trapani;Odontoiatria;Sede Operativa
TP;AMBULATORIO NEUROLOGICO DOTT PIETRO RUGGIERI;VIA SALINISTI 1;Marsala;Trapani;Neurologia;Sede Operativa
TP;AMBULATORIO OCULISTICO LA GRUTTA SRL;VIA HOPPS Nř 7;Mazara del Vallo;Trapani;Oculistica;Sede Operativa
TP;AMBULATORIO ODONTOIATRICO DEL DOTT GAETANO BARBIERA & C SAS;VIA PAOLO OLIVIERI 59;Salemi;Trapani;Odontoiatria;Sede Operativa
TP;AMBULATORIO ODONTOIATRICO DR GIUSEPPE VINCI DELLA DSSA IGNAZIA DI BLASI E C SAS;VIA FRA' GIOVANNI PANTALEO 18;Castelvetrano;Trapani;Odontoiatria;Sede Operativa
TP;AMBULATORIO OSTETRICIA E GINECOLOGIA DELLA DOTTSSA MARINO MARIA ROSA & C SAS;VIA S. MARIA DELLE GIUMMARRE 57/A;Mazara del Vallo;Trapani;Ostetricia e ginecologia;Sede Operativa
TP;ANALISI BIOLOGICHE E RADIOIMMUNOLOGICHE DOTT C VENZA SRL;VIA ZARA 128;Custonaci;Trapani;Medicina di laboratorio - Aggregazione;Punto Prelievo
TP;ANALISI BIOLOGICHE E RADIOIMMUNOLOGICHE DOTT C VENZA SRL;VIA MONDELLO 40;Castellammare del Golfo;Trapani;Medicina di laboratorio - Aggregazione;Punto Prelievo
TP;ANALISI BIOLOGICHE E RADIOIMMUNOLOGICHE DOTT C VENZA SRL ;VIA G. MARTINO 49/B;Alcamo;Trapani;Medicina di laboratorio - Aggregazione;Sede Operativa
TP;ANALISI BIOLOGICHE E RADIOIMMUNOLOGICHE DOTT C VENZA SRL ;VIA ZINGARO 3 ;Castellammare del Golfo;Trapani;Medicina di laboratorio - Aggregazione;Sede Operativa
TP;ANALISI CLINICHE DOTT SSA ESPOSITO ROSALBA SNC;C.SO GARIBALDI 95 ;Castellammare del Golfo;Trapani;Medicina di laboratorio;Sede Operativa
TP;APOLLONIA DI MANGIAPANE ANTONINO & C SAS;P.ZZA GEN. SCIO 8;Trapani;Trapani;Odontoiatria;Sede Operativa
TP;ASSOCIAZIONE CASA DEI GIOVANI ONLUS ;CONTRADA DECCARO - BAGLIO LA LOGGETTA;Mazara del Vallo;Trapani;Strutture riabilitazione ed educative assistenziali per dipendenti sostanze d'abuso;Sede Operativa
TP;AUTOS GESTITO DA SOCIETA ATI AEQUITAS SRLS - ASDA SRLS ;VIA TURI SERAFINO 15;Alcamo;Trapani;Centro diurno per soggetti affetti da disturbo autistico;Sede Operativa
TP;AZIENDA TERMALE TERME DI GORGA ALCAMO;Contrada Corga;Alcamo;Trapani;Terme;Sede Operativa
TP;AZIENDA TERMALE TERME SEGESTANE;Contrada Ponte Bagni, 1;Castellammare del Golfo;Trapani;Terme;Sede Operativa
TP;BIOLAB SCARL;via Pio La Torre 9;Petrosino;Trapani;Medicina di laboratorio - Aggregazione;Punto di accesso
TP;BIOLAB SCARL;via Sibilla 13 ;Marsala;Trapani;Medicina di laboratorio - Aggregazione;Punto di accesso
TP;BIOLAB SCARL;via G. Verdi 36/38;Marsala;Trapani;Medicina di laboratorio - Aggregazione;Punto di accesso
TP;BIOLAB SCARL;via dello Sbarco 78 ;Marsala;Trapani;Medicina di laboratorio - Aggregazione;Punto di accesso
TP;BIOLAB SCARL ;VIA PIO LA TORRE N. 9;Petrosino;Trapani;Medicina di laboratorio - Aggregazione;Sede Operativa
TP;BIOMEDICAL SRL;VIA DANTE FIORENTINO 41;Mazara del Vallo;Trapani;Medicina di laboratorio;Sede Operativa
TP;CAPP COOPERATIVA SOCIALE;VIA GIARDINELLO 23;Santa Ninfa;Trapani;Presidi di riabilitazione funzionale di portatori disabilit fisiche psichiche e sensoriali;Sede Operativa
TP;CASA DI CURA MORANA ;C.DA DARA 744/D;Marsala;Trapani;Attivit ambulatoriale case di cura private;Sede Operativa
TP;CASA DI CURA MORANA ;CONTRADA DARA, 744/D;Marsala;Trapani;Casa di cura;Sede Operativa
TP;CASA DI CURA MORANA ;C.DA DARA 744/D;Marsala;Trapani;Medicina di laboratorio;Sede Operativa
TP;CASA DI CURA MORANA ;VIA FALCONE BORSELLINO 30;Trapani;Trapani;Medicina nucleare;Sede Operativa
TP;CASA DI CURA MORANA ;VIA TRAPANI 161;Marsala;Trapani;Residenza Sanitaria Assistita;Sede Operativa
TP;CASA DI CURA SANT'ANNA;VIA SALITA SANT'ANNA 34;Erice;Trapani;Casa di cura;Sede Operativa
TP;CASA DI CURA VILLA DEI GERANI;VIA MANZONI 83;Erice;Trapani;Casa di cura;Sede Operativa
TP;CASA DI CURA VITTORIA ;VIALE DEI TEMPLI 116;Castelvetrano;Trapani;Casa di cura;Sede Operativa
TP;CASA VERDE SRL - CENTRO CHIRURGICO;VIA DEI VESPRI 118;Trapani;Trapani;Oculistica e chirurgia ambulatoriale;Sede Operativa
TP;CEDIS CENTRO DIAGNOSTICO SANITARIO SC A RL;via G. Garibaldi 56/58 ;Calatafimi Segesta;Trapani;Medicina di laboratorio - Aggregazione;Punto di accesso
TP;CEDIS CENTRO DIAGNOSTICO SANITARIO SC A RL;via Alcamo 13 ;Trapani;Trapani;Medicina di laboratorio - Aggregazione;Punto di accesso
TP;CEDIS CENTRO DIAGNOSTICO SANITARIO SC A RL;via Cap. Sieli 1 ;Trapani;Trapani;Medicina di laboratorio - Aggregazione;Punto di accesso
TP;CEDIS CENTRO DIAGNOSTICO SANITARIO SC A RL;via A. Castiglione 27 ;Mazara del Vallo;Trapani;Medicina di laboratorio - Aggregazione;Punto di accesso
