CODICEIDENTIFICATIVOFARMACIA;CODFARMACIAASSEGNATODAASL;INDIRIZZO;DESCRIZIONEFARMACIA;PARTITAIVA;CAP;CODICECOMUNEISTAT;DESCRIZIONECOMUNE;FRAZIONE;CODICEPROVINCIAISTAT;SIGLAPROVINCIA;DESCRIZIONEPROVINCIA;CODICEREGIONE;DESCRIZIONEREGIONE;DATAINIZIOVALIDITA;DATAFINEVALIDITA;DESCRIZIONETIPOLOGIA;CODICETIPOLOGIA;LATITUDINE;LONGITUDINE;LOCALIZE
14698;0;Piazza BONADIES, 20;CIBALI DR. SAPUPPO SEBASTIANO;5326470878;95123;87015;CATANIA;-;87;CT;CATANIA;190;SICILIA;43770;-;Ordinaria;1;37,51821112;15,06884651;1
14699;0;Via Montenero, 4;Gavini Alessio Rosario;406300871;95040;87013;CASTEL DI IUDICA;Giumarra;87;CT;CATANIA;190;SICILIA;43466;44165;Ordinaria;1;37,50876938;14,67994134;1
14700;0;Viale Mario Rapisarda, 349;Panebianco Giustina;4113950879;95123;87015;CATANIA;-;87;CT;CATANIA;190;SICILIA;43466;-;Ordinaria;1;37,44220831;15,03582932;1
14701;0;Corso Indipendenza, 64;PARENTI FILIPPO;389460874;95122;87015;CATANIA;-;87;CT;CATANIA;190;SICILIA;38353;42490;Ordinaria;1;37,50141548;15,06607454;1
14702;0;Corso Italia, 270;Aquileia Longo Giuseppe Snc;4123090872;95129;87015;CATANIA;-;87;CT;CATANIA;190;SICILIA;43466;-;Ordinaria;1;37,62380835;15,07920155;1
14703;0;Via Enrico Besana, 7;SCALIA P. & C. SNC;301020871;95122;87015;CATANIA;-;87;CT;CATANIA;190;SICILIA;42917;43465;Ordinaria;1;37,49764099;15,06774944;1
14704;0;Viale felice fontana, 1;Vittoria della Dott.ssa Bice Cicirata;5159960870;95122;87015;CATANIA;-;87;CT;CATANIA;190;SICILIA;44835;-;Ordinaria;1;37,5125344;15,0384748;1
14705;0;Via Pietro Novelli, 104;LA CORTE ROSSELLA;308300870;95125;87015;CATANIA;-;87;CT;CATANIA;190;SICILIA;38353;40329;Ordinaria;1;37,53634874;15,08253555;1
14706;0;Via Roma, 260;LOMBARDO GIUSEPPE;402210876;95032;87007;BELPASSO;-;87;CT;CATANIA;190;SICILIA;38353;43465;Ordinaria;1;37,61451837;15,0269852;1
14707;0;Via Sebastiano Catania, 198;Marino Sergio;4383250877;95123;87015;CATANIA;-;87;CT;CATANIA;190;SICILIA;43466;-;Ordinaria;1;37,51864259;15,05994491;1
14708;0;Via Ing. Antonino Scalia, 44/48;FARMACIA GUARNACCIA DELLA DOTT.SSA DANIELA PULVIRENTI & C. SAS;5392270871;95024;87004;ACIREALE;-;87;CT;CATANIA;190;SICILIA;42705;43465;Ordinaria;1;37,62330102;15,16057687;1
14709;0;Stradale San Giorgio, 113;Parlato Ivo;4272150873;95121;87015;CATANIA;-;87;CT;CATANIA;190;SICILIA;43466;-;Ordinaria;1;37,49517375;15,0591812;1
14710;0;Via Via Umberto, 63;Musumeci;4436560876;95040;87012;CAMPOROTONDO ETNEO;-;87;CT;CATANIA;190;SICILIA;44835;-;Ordinaria;1;37,55230844;15,0034093;1
14711;0;Via Catena, 1;SPITALERI GIUSEPPE;534530878;95031;87006;ADRANO;-;87;CT;CATANIA;190;SICILIA;38353;43465;Ordinaria;1;37,66693672;14,83075077;1
14712;0;Via Arcoleo, 91;Eredi Dott. Vittorio Traversa;487770877;95041;87011;CALTAGIRONE;-;87;CT;CATANIA;190;SICILIA;43466;-;Ordinaria;1;37,230293;14,52335;1
14713;0;Via Giacomo Matteotti, 100;CONDORELLI GIUSEPPINA;509680872;95045;87029;MISTERBIANCO;-;87;CT;CATANIA;190;SICILIA;38353;41912;Ordinaria;1;37,51854855;15,00706424;1
14714;0;Via Lungomare, 30;RUSSO MARIA BIANCA;491030870;95010;87039;RIPOSTO;TORRE ARCHIRAFI;87;CT;CATANIA;190;SICILIA;41334;43465;Ordinaria;1;37,70288067;15,19824678;1
14715;0;Via Garibaldi, 33;GIACOPPO CATERINA;3716660877;95048;87049;SCORDIA;-;87;CT;CATANIA;190;SICILIA;42614;42916;Ordinaria;1;37,298047;14,840785;1
14716;0;Via Calvario, 7;CAFFO & C. SNC;576190870;95123;87015;CATANIA;San Giovanni di Galermo;87;CT;CATANIA;190;SICILIA;41334;42490;Ordinaria;1;37,55269423;15,0503852;1
14717;0;Via Pantolla, 1;Di Acitrezza Dr. Marletta Carmela;576100879;95026;87002;ACI CASTELLO;ACI TREZZA;87;CT;CATANIA;190;SICILIA;39448;40451;Ordinaria;1;37,5626098;15,16071715;1
14718;0;Corso San Vito, 120;PAPPALARDO FILIPPO;583330873;95030;87024;MASCALUCIA;-;87;CT;CATANIA;190;SICILIA;38353;43465;Ordinaria;1;37,57470269;15,05724706;1
14719;0;Via Lenin, 93/F;CONDORELLI PASQUALE;591830872;95045;87029;MISTERBIANCO;Lineri;87;CT;CATANIA;190;SICILIA;38353;39416;Ordinaria;1;37,5222224;15,0399906;1
14720;0;Via XX Settembre, 87;BARBERA SALVATORE;601170871;95027;87042;SAN GREGORIO DI CATANIA;-;87;CT;CATANIA;190;SICILIA;38353;42916;Ordinaria;1;37,55795784;15,10894062;1
14721;0;Via Callipoli, 240;Rapisarda Dei D.ri Maria Antonio E Carmelo Rapisarda Snc;4608800878;95014;87017;GIARRE;-;87;CT;CATANIA;190;SICILIA;43466;-;Ordinaria;1;37,7263946;15,18436;1
14722;0;Piazza Rosario Bonaccorso, 5;URBANO FRANCESCO & F. SNC;4542110871;95037;87041;SAN GIOVANNI LA PUNTA;-;87;CT;CATANIA;190;SICILIA;40422;40451;Ordinaria;1;37,57712192;15,09267251;1
14723;0;Via San D. Savio, 25;San Paolo Snc;600690879;95030;87019;GRAVINA DI CATANIA;San Paolo;87;CT;CATANIA;190;SICILIA;43466;-;Ordinaria;1;37,55482101;15,062748;1
14724;0;Via Giuseppe Garibaldi, 24;Antica Farmacia;599250875;95124;87015;CATANIA;-;87;CT;CATANIA;190;SICILIA;43466;-;Ordinaria;1;37,87589709;14,94407962;1
14725;0;Via Giuseppe Garibaldi, 380;Condorelli Antonino Fausto;598870871;95045;87029;MISTERBIANCO;-;87;CT;CATANIA;190;SICILIA;43466;-;Ordinaria;1;37,47575611;14,97389962;1
14726;0;Via San Pietro, 145;FORESTA DEI DR.I VITO E DARIO SNC;607970878;95031;87006;ADRANO;-;87;CT;CATANIA;190;SICILIA;38353;40421;Ordinaria;1;37,66437286;14,83237605;1
14727;0;Via Duca Degli Abruzzi, 7;DELLA GUARDIA;633630876;95127;87015;CATANIA;-;87;CT;CATANIA;190;SICILIA;40452;43465;Ordinaria;1;37,87869772;14,94500526;1
14728;0;Via Etnea, 274;CROCE ROSSA SNC;4782730875;95131;87015;CATANIA;-;87;CT;CATANIA;190;SICILIA;41334;43465;Ordinaria;1;37,61329663;15,02667227;1
14729;0;Via Vittorio Emanuele, 16;Ferma Giovanni;702710872;95049;87054;VIZZINI;-;87;CT;CATANIA;190;SICILIA;43466;-;Ordinaria;1;37,16167407;14,75145203;1
14730;0;Via Profeta, 2;Polizzi Luigia;750630873;95040;87028;MIRABELLA IMBACCARI;-;87;CT;CATANIA;190;SICILIA;43466;43646;Ordinaria;1;37,31935111;14,46155846;1
14731;0;Via Giuseppe Garibaldi, 376;BARRESI LAURA;1163260878;95122;87015;CATANIA;-;87;CT;CATANIA;190;SICILIA;42401;42916;Ordinaria;1;37,4998675;15,0746216;1
14732;0;Via Umberto, 125;Lucina Della Dott.ssa Scrofani Stefania;3787950876;95129;87015;CATANIA;-;87;CT;CATANIA;190;SICILIA;43466;-;Ordinaria;1;37,82532156;14,86691909;1
14733;0;Via Antonino Zacco, 230;ZACCO;848290870;95125;87015;CATANIA;-;87;CT;CATANIA;190;SICILIA;41334;42277;Ordinaria;1;37,5336477;15,0786371;1
14734;0;Piazza Umberto, 8;GIARRUSSO MARIO;859730871;95049;87054;VIZZINI;-;87;CT;CATANIA;190;SICILIA;38353;43465;Ordinaria;1;37,18104449;14,77520081;1
14735;0;Via Umberto, 146;CIRALDO GUIDO;1238920878;95034;87009;BRONTE;-;87;CT;CATANIA;190;SICILIA;38353;43465;Ordinaria;1;37,82532156;14,86691909;1
14736;0;Corso Italia, 111;EUROPA;1288440876;95129;87015;CATANIA;-;87;CT;CATANIA;190;SICILIA;42278;43465;Ordinaria;1;37,62380835;15,07920155;1
14737;0;Via Vittorio Emanuele, 185;AIELLO PIETRO SAS DEL DOTT. GIUSEPPE AIELLO;4792660872;95032;87007;BELPASSO;BORRELLO DI CATANIA;87;CT;CATANIA;190;SICILIA;42917;43465;Ordinaria;1;37,528824;14,93726404;1
14738;0;Via Petrarca, 11;Fresta Giuliana;5375340873;95047;87033;PATERNO';-;87;CT;CATANIA;190;SICILIA;43466;-;Ordinaria;1;37,53277515;14,85595885;1
14739;0;Via G.b. Nicolosi, 189;Condorelli M. Sas;1308750874;95047;87033;PATERNO';-;87;CT;CATANIA;190;SICILIA;43466;43646;Ordinaria;1;37,53277515;14,85595885;1
14740;0;Corso Indipendenza, 255;FARANDA;4345370870;95122;87015;CATANIA;-;87;CT;CATANIA;190;SICILIA;40422;43465;Ordinaria;1;37,50141548;15,06607454;1
14741;0;Via Passo Gravina, 127;La Cittadella;1805500871;95125;87015;CATANIA;-;87;CT;CATANIA;190;SICILIA;43466;-;Ordinaria;1;37,52164115;15,08217405;1
14742;0;Via Giuseppe Mazzini, 7;Aiello Alfio;1822430870;95040;87036;RADDUSA;-;87;CT;CATANIA;190;SICILIA;43466;-;Ordinaria;1;37,49371948;14,53394414;1
14743;0;Piazza Regina Elena, 13/A;CARDILLO LUCIA ROSA;1826740878;95037;87041;SAN GIOVANNI LA PUNTA;TRAPPETO;87;CT;CATANIA;190;SICILIA;38353;43465;Ordinaria;1;37,57712192;15,09267251;1
14744;0;Corso Indipendenza, 99;DELL'INDIEPENDENZA DEL DR. PALERMO ANTONINO & C. SNC;1836200871;95122;87015;CATANIA;-;87;CT;CATANIA;190;SICILIA;40452;41333;Ordinaria;1;37,50141548;15,06607454;1
14745;0;Via Umberto, 24;FRANCO GIORGIO;1842670877;95011;87010;CALATABIANO;-;87;CT;CATANIA;190;SICILIA;38353;43465;Ordinaria;1;37,82136331;15,21254054;1
14746;0;Corso Ara di Giove, 70;MARTINICO GIUSEPPE;1842850875;95030;87034;PEDARA;-;87;CT;CATANIA;190;SICILIA;38353;40421;Ordinaria;1;37,61743028;15,05935385;1
14747;0;Via Tripoli, 164;STUTO SALVATORE & C. SNC;5362010877;95020;87002;ACI CASTELLO;FICARAZZI;87;CT;CATANIA;190;SICILIA;42917;43465;Ordinaria;1;37,55617715;15,13931247;1
14748;0;Via Luigi Sturzo, 34;Mazza Antonino;1959870872;95041;87011;CALTAGIRONE;-;87;CT;CATANIA;190;SICILIA;43466;-;Ordinaria;1;37,238888;14,513193;1
14749;0;Via Emanuele Filiberto, 98;TROPEA MARIA;2040390870;95010;87017;GIARRE;MACCHIA DI GIARRE;87;CT;CATANIA;190;SICILIA;38353;40451;Ordinaria;1;37,71840612;15,16560418;1
14750;0;Via Plebiscito, 116;RIZZO NERVO MARIA;2044010870;95121;87015;CATANIA;-;87;CT;CATANIA;190;SICILIA;38353;43465;Ordinaria;1;37,50183933;15,08000976;1
14751;0;Via Siculo  Orientale, 210;Grasso Elvira;2058570876;95016;87023;MASCALI;-;87;CT;CATANIA;190;SICILIA;43466;-;Ordinaria;1;37,757841;15,196655;1
14752;0;Via del Bosco, 401;DUE OBELISCHI DI VERGARI DANIELA & LEONARDI FULVIAROSA SNC;4040590871;95125;87015;CATANIA;-;87;CT;CATANIA;190;SICILIA;42917;43465;Ordinaria;1;37,60770041;15,03202133;1
14753;0;Via Salvatore Citelli, 39;DI MARCO SNC DEI FRATELLI IGNAZIO E PATRIZIA BUCCHERI;4179830874;95124;87015;CATANIA;-;87;CT;CATANIA;190;SICILIA;39873;41333;Ordinaria;1;37,5080895;15,0725332;1
14754;0;Via Medea, 11/B;LA SCOGLIERA OGNINA SNC DEL DR. FARO EMILIO & C.;601550874;95126;87015;CATANIA;-;87;CT;CATANIA;190;SICILIA;38353;39447;Ordinaria;1;37,53398686;15,1169268;1
14755;0;Via Enrico Toti, 24;SAVOCA CESARINA;2080180876;95010;87039;RIPOSTO;Carruba;87;CT;CATANIA;190;SICILIA;38353;42185;Ordinaria;1;37,70288067;15,19824678;1
14756;0;Viale Medaglie d'Oro, 11;FRANCAVIGLIA SNC;4426090876;95124;87015;CATANIA;-;87;CT;CATANIA;190;SICILIA;40087;43465;Ordinaria;1;37,44220831;15,03582932;1
14757;0;Via Susanna, 2;BELLIA LUCIANO & C. SNC;4543970877;95123;87015;CATANIA;-;87;CT;CATANIA;190;SICILIA;40452;41333;Ordinaria;1;37,15923986;14,74272443;1
14758;0;Contrada Fondaco, 41;CASTIGLIONE LUCIA;2100570874;95030;87057;MANIACE;-;87;CT;CATANIA;190;SICILIA;41334;43465;Ordinaria;1;37,8854586;14,7976586;1
14759;0;Via Firenze, 13/c;STUTO LUCIA;2114360874;95020;87002;ACI CASTELLO;CANNIZZARO;87;CT;CATANIA;190;SICILIA;41426;43465;Ordinaria;1;37,54401998;15,12574036;1
14760;0;Piazza Stesicoro, 36;CALTABIANO MAURO;156160871;95131;87015;CATANIA;-;87;CT;CATANIA;190;SICILIA;38353;43465;Ordinaria;1;37,50743551;15,08596328;1
14761;0;Corso Italia, 96;PULVIRENTI FRANCESCO;2224940870;95018;87039;RIPOSTO;-;87;CT;CATANIA;190;SICILIA;38353;43465;Ordinaria;1;37,72947937;15,19487363;1
14762;0;Piazza del Duomo, 16;VIENI DONATA;2237740879;95124;87015;CATANIA;-;87;CT;CATANIA;190;SICILIA;38353;42704;Ordinaria;1;37,61299074;15,16570014;1
14763;0;Via San Giuseppe alla Rena, 98/H;DELLA PLAJA;2281090874;95121;87015;CATANIA;-;87;CT;CATANIA;190;SICILIA;38353;43465;Ordinaria;1;37,45852883;15,07379653;1
14764;0;Viale Bummacaro, 6;LIBRINO DI SAMPOGNARO G. & SAPIENZA M. SNC;4489130874;95121;87015;CATANIA;-;87;CT;CATANIA;190;SICILIA;40452;41333;Ordinaria;1;37,48098917;15,04938548;1
14765;0;Via Via Antonio Gramsci, N. 71;FARMACIA  SANT'ANTONIO S.R.L.;5632870878;95030;87019;GRAVINA DI CATANIA;-;87;CT;CATANIA;190;SICILIA;43647;-;Ordinaria;1;37,5651402;15,06425402;1
14766;0;Via Bellini, 51;ANNOLINO G. & C. Snc;2340730874;95030;87045;SANT'AGATA LI BATTIATI;-;87;CT;CATANIA;190;SICILIA;38353;43465;Ordinaria;1;37,5592498;15,0761856;1
14767;0;Via Vittorio Emanuele, 308;BERTINO EMANUELE;2335110876;95031;87006;ADRANO;-;87;CT;CATANIA;190;SICILIA;38353;43465;Ordinaria;1;37,66702897;14,8369544;1
14768;0;Via Giuseppe Garibaldi, 682;DI LUCA GIOVANNI;1951390879;95045;87029;MISTERBIANCO;-;87;CT;CATANIA;190;SICILIA;38353;41090;Ordinaria;1;37,47575611;14,97389962;1
14769;0;Via Umberto, 63;CATALANO SILVANA;2383810872;95036;87038;RANDAZZO;-;87;CT;CATANIA;190;SICILIA;38353;43465;Ordinaria;1;37,84826756;14,90120708;1
14770;0;Via Vittorio Emanuele, 188;BELLINI DEL DOTT. GIOVANNI TORRISI;1504620871;95028;87052;VALVERDE;-;87;CT;CATANIA;190;SICILIA;42278;43465;Ordinaria;1;37,578512;15,122705;1
14771;0;Via Roma, 115;RODOMONTE - SCOLLO SNC;5220340870;95041;87011;CALTAGIRONE;CALTAGIRONE;87;CT;CATANIA;190;SICILIA;42186;42916;Ordinaria;1;37,23389257;14,51575706;1
14772;0;Via Roma, 376;NUCIFORO SALVATORE;2360880872;95015;87021;LINGUAGLOSSA;-;87;CT;CATANIA;190;SICILIA;38353;43465;Ordinaria;1;37,83922872;15,1434939;1
14773;0;Via Umberto, 142;TRONCONI;2436740878;95035;87022;MALETTO;-;87;CT;CATANIA;190;SICILIA;38353;43465;Ordinaria;1;37,82532156;14,86691909;1
14774;0;Via Etnea, 238;CENTRALE;1505990877;95131;87015;CATANIA;-;87;CT;CATANIA;190;SICILIA;38353;43465;Ordinaria;1;37,61329663;15,02667227;1
14775;0;Via Roma, 15;TRAVERSA MARCELLO;2114380872;95027;87042;SAN GREGORIO DI CATANIA;-;87;CT;CATANIA;190;SICILIA;38353;42825;Ordinaria;1;37,56712264;15,10723835;1
14776;0;Via Gabriele D'Annunzio, 45;CROCEVERDE;2606790877;95128;87015;CATANIA;-;87;CT;CATANIA;190;SICILIA;42278;43465;Ordinaria;1;37,39249265;14,37221802;1
14777;0;Via Giovanni Verga, 47;Impellizzeri Sebastiano;1869350874;95024;87004;ACIREALE;-;87;CT;CATANIA;190;SICILIA;43466;-;Ordinaria;1;37,61473634;15,16126946;1
14778;0;Via Giuseppe Garibaldi, 82;FELICE SNC;2651130870;95029;87053;VIAGRANDE;-;87;CT;CATANIA;190;SICILIA;38353;40421;Ordinaria;1;37,59597815;15,1252091;1
14779;0;Via Luigi Pirandello, 11;SARACENO Riccardo & C. s.a.s.;2668960871;95014;87017;GIARRE;-;87;CT;CATANIA;190;SICILIA;38353;41333;Ordinaria;1;37,74026803;15,14596868;1
14780;0;Via Vittorio Emanuele, 146;Vanella Marco;2693090876;95042;87018;GRAMMICHELE;-;87;CT;CATANIA;190;SICILIA;43466;-;Ordinaria;1;37,2136927;14,6374849;1
14781;0;Via Tenente Cataldo, 16;FELICE ANTONIO;1507640876;95041;87011;CALTAGIRONE;GRANIERI;87;CT;CATANIA;190;SICILIA;38353;42613;Ordinaria;1;37,19096831;14,51189636;1
14782;0;Corso Umberto, 136;CIPRIANI ALFIO;2216820874;95024;87004;ACIREALE;-;87;CT;CATANIA;190;SICILIA;38353;43465;Ordinaria;1;37,63441983;15,16067303;1
14784;0;Piazza San Domenico, 31;Chines;2750440873;95124;87015;CATANIA;-;87;CT;CATANIA;190;SICILIA;43466;-;Ordinaria;1;37,50779581;15,08336814;1
14785;0;Via Callipoli, 171;Buda Salvatore;2771290877;95014;87017;GIARRE;-;87;CT;CATANIA;190;SICILIA;43466;43677;Ordinaria;1;37,7187389;15,16778049;1
14786;0;Via Aurelio Spampinato, 35;MANDRAGONA DANIELA;2810840872;95031;87006;ADRANO;-;87;CT;CATANIA;190;SICILIA;40452;43465;Ordinaria;1;37,66135927;14,83309026;1
14787;0;Via San Filippo, 180;Murabito;2826220879;95031;87006;ADRANO;-;87;CT;CATANIA;190;SICILIA;43466;-;Ordinaria;1;37,66530321;14,83306038;1
14788;0;Piazza del Rosario, 5;SCALISI;2831250879;95034;87009;BRONTE;-;87;CT;CATANIA;190;SICILIA;38353;41333;Ordinaria;1;37,785085;14,831908;1
14789;0;Via XX Settembre, 18;COCUZZA M. & C. SNC;2735890879;95011;87010;CALATABIANO;-;87;CT;CATANIA;190;SICILIA;40452;42277;Ordinaria;1;37,82136331;15,21254054;1
14790;0;Via Garibaldi, 74;FARMACIA MONCIINO DEL DOTT.MONCIINO S. & C. S.N.C.;5417810875;95121;87015;CATANIA;-;87;CT;CATANIA;190;SICILIA;42917;43465;Ordinaria;1;37,6026372;14,98578021;1
14791;0;Via San Gaetano Alle Grotte, 40;Giuffrida Michele;2877890877;95131;87015;CATANIA;-;87;CT;CATANIA;190;SICILIA;43466;-;Ordinaria;1;37,44220831;15,03582932;1
14792;0;Via Roma, 13/a;PATTI MARIA;2868710878;95013;87016;FIUMEFREDDO DI SICILIA;-;87;CT;CATANIA;190;SICILIA;38353;42735;Ordinaria;1;37,78860984;15,20698513;1
14793;0;Corso Umberto, 175;FARMACIA EREDI Dr. Leonardo Filippo;2927800876;95040;87020;LICODIA EUBEA;-;87;CT;CATANIA;190;SICILIA;38353;39447;Ordinaria;1;37,13857761;14,67756553;1
14794;0;Via Umberto, 271;Rizzo Vincenzo;2970180879;95034;87009;BRONTE;-;87;CT;CATANIA;190;SICILIA;43466;-;Ordinaria;1;37,8270065;14,8670241;1
14795;0;Via Pidatella, 132;Molina Snc;2952460877;95126;87015;CATANIA;-;87;CT;CATANIA;190;SICILIA;43466;-;Ordinaria;1;37,5257024;15,1007613;1
14796;0;Via del Plebiscito, 391;GIUNTA GUIDO;3002390874;95122;87015;CATANIA;-;87;CT;CATANIA;190;SICILIA;38353;40421;Ordinaria;1;37,5111928;14,96878527;1
14797;0;Viale Mario Rapisardi, 229;Zappala';2992240875;95123;87015;CATANIA;-;87;CT;CATANIA;190;SICILIA;43466;-;Ordinaria;1;37,56234256;15,07200301;1
14798;0;Piazza Sac. Dominici;GEROLA;2997370875;95011;87010;CALATABIANO;Lapide;87;CT;CATANIA;190;SICILIA;38353;43465;Ordinaria;1;37,82136331;15,21254054;1
14799;0;Corso Vittorio Emanuele, 179;SESTO FIORENZA;3021290873;95024;87004;ACIREALE;-;87;CT;CATANIA;190;SICILIA;42278;43465;Ordinaria;1;37,63441983;15,16067303;1
14800;0;Vill. Sant'Agata Zona A, 26;SANT'AGATA;3023290871;95121;87015;CATANIA;-;87;CT;CATANIA;190;SICILIA;38353;40451;Ordinaria;1;37,44220831;15,03582932;1
14801;0;Via Umberto, 262;BIONDI SNC FLORESTA - MAZZUCA;2985730874;95034;87009;BRONTE;-;87;CT;CATANIA;190;SICILIA;38353;41333;Ordinaria;1;37,82532156;14,86691909;1
14802;0;Via Umberto, 41;Ragusa Vincenzo;3039780873;95043;87025;MILITELLO IN VAL DI CATANIA;-;87;CT;CATANIA;190;SICILIA;43466;-;Ordinaria;1;37,27402837;14,79293298;1
14803;0;Piazza Umberto I, 8;Famacia Ballaro' Srl;5962410873;95040;87040;SAN CONO;-;87;CT;CATANIA;190;SICILIA;45078;-;Ordinaria;1;37,29119895;14,36552639;1
14804;0;Via Cibele, 57;ZAPPALA' DI CARLO ZAPPALA' & C. SNC;2998420877;95123;87015;CATANIA;-;87;CT;CATANIA;190;SICILIA;42917;43465;Ordinaria;1;37,51759446;15,0652949;1
14805;0;Via Umberto, 254;Guarnaccia C. & C. Snc;3030770873;95129;87015;CATANIA;-;87;CT;CATANIA;190;SICILIA;43466;-;Ordinaria;1;37,82532156;14,86691909;1
14806;0;Via Etnea, 79;Motta D. & G. Snc;3015710878;95124;87015;CATANIA;-;87;CT;CATANIA;190;SICILIA;43466;-;Ordinaria;1;37,61329663;15,02667227;1
14807;0;Via Vittorio Emanuele, 395;SCALISI SNC;3083080873;95033;87008;BIANCAVILLA;-;87;CT;CATANIA;190;SICILIA;41334;43465;Ordinaria;1;37,66702897;14,8369544;1
14808;0;Piazza Umberto I, 7;FARMACIA CARDIEL S.R.L.;5738390870;95041;87011;CALTAGIRONE;-;87;CT;CATANIA;190;SICILIA;43983;-;Ordinaria;1;37,236952;14,513075;1
14809;0;Via del Bosco, 282;BARRIERA DI SPAMPINATO FRANCESCO & C. SNC;3032600870;95125;87015;CATANIA;-;87;CT;CATANIA;190;SICILIA;38353;41333;Ordinaria;1;37,60770041;15,03202133;1
14810;0;Via Emanuele Bellia, 94;CASTRO MARIO;2808530873;95047;87033;PATERNO';-;87;CT;CATANIA;190;SICILIA;38353;43465;Ordinaria;1;37,5706513;14,8982886;1
14811;0;Via Vittorio Veneto, 48;COSTA DELLA DOTT. SSA COSTA MARIA CHIARA;4915030870;95021;87002;ACI CASTELLO;-;87;CT;CATANIA;190;SICILIA;42917;43465;Ordinaria;1;37,55617715;15,13931247;1
14812;0;Piazza Nettuno, 34;Lo Castro G. & A. Snc;3035560873;95126;87015;CATANIA;-;87;CT;CATANIA;190;SICILIA;43466;-;Ordinaria;1;37,52438576;15,11551217;1
14813;0;Via Plebiscito, 329;Farmacia San Cristoforo Dr.ssa Tedesco Patrizia;4409760875;95121;87015;CATANIA;-;87;CT;CATANIA;190;SICILIA;43466;-;Ordinaria;1;37,50183933;15,08000976;1
14814;0;Corso Martiri della Liberta', 16;ROMA;5041620872;95131;87015;CATANIA;-;87;CT;CATANIA;190;SICILIA;42064;42916;Ordinaria;1;37,50748405;15,09569634;1
14815;0;Via Roma, 6;Saporito R. & A. Snc;3038050872;95040;87043;SAN MICHELE DI GANZARIA;-;87;CT;CATANIA;190;SICILIA;43466;-;Ordinaria;1;37,2811155;14,4280042;1
14816;0;Via Canonico Renna, 114;DE IACO;3100600877;95047;87033;PATERNO';-;87;CT;CATANIA;190;SICILIA;38353;43465;Ordinaria;1;37,53277515;14,85595885;1
14817;0;Via G. Ulisse, 28;CIRCONVALLAZIONE;3111360875;95100;87015;CATANIA;-;87;CT;CATANIA;190;SICILIA;38353;41333;Ordinaria;1;37,5275236;15,1125449;1
14818;0;Viale Liberta', 66;CARBONARO LUISA MARIA;4758860870;95014;87017;GIARRE;-;87;CT;CATANIA;190;SICILIA;40969;43465;Ordinaria;1;37,72542059;15,19019274;1
14819;0;Via Patern, 2/c;FIORINI;3140950878;95030;87058;RAGALNA;-;87;CT;CATANIA;190;SICILIA;40452;42916;Ordinaria;1;37,66006516;14,95248782;1
14820;0;Via Giuseppe Garibaldi, 151;BENTIVEGNA PIETRO;3166740872;95048;87049;SCORDIA;-;87;CT;CATANIA;190;SICILIA;38353;43465;Ordinaria;1;37,298047;14,840785;1
14821;0;Via Umberto, 22;NICOLOSI G. E F. SNC;2659510875;95015;87021;LINGUAGLOSSA;-;87;CT;CATANIA;190;SICILIA;38353;42704;Ordinaria;1;37,81231976;15,09239431;1
14822;0;Via Fisicara, 21/C;FARMACIA TARANTO DELLA D.SSA TARANTO ROSALIA & C. S.N.C.;5381600872;95041;87011;CALTAGIRONE;-;87;CT;CATANIA;190;SICILIA;42917;43465;Ordinaria;1;37,2164438;14,52379935;1
14823;0;Via L. Vigo, 43;MONTE PO' SNC;3160730879;95122;87015;CATANIA;-;87;CT;CATANIA;190;SICILIA;41334;43465;Ordinaria;1;37,44220831;15,03582932;1
14824;0;Via Cairoli, 77;LONGO SNC;3195820877;95045;87029;MISTERBIANCO;-;87;CT;CATANIA;190;SICILIA;41334;42277;Ordinaria;1;37,47575611;14,97389962;1
14825;0;Via Etnea, 212;Pappalardo Claudio;3225970874;95030;87024;MASCALUCIA;-;87;CT;CATANIA;190;SICILIA;43466;-;Ordinaria;1;37,57285481;15,05261918;1
14826;0;Piazza Carlo Alberto, 18;BARTOLOTTA GIOVANNA;3240980874;95131;87015;CATANIA;-;87;CT;CATANIA;190;SICILIA;38353;43465;Ordinaria;1;37,50974876;15,08858259;1
14827;0;Via Caduti Del Lavoro, 136;GIBIINO G. & M.C. SNC;3223230875;95126;87015;CATANIA;-;87;CT;CATANIA;190;SICILIA;38353;43465;Ordinaria;1;37,5261383;15,10329988;1
14828;0;Via Vittorio Emanuele, 292;Zappala' Maria Rita;3237510874;95040;87030;MOTTA SANT'ANASTASIA;-;87;CT;CATANIA;190;SICILIA;43466;43677;Ordinaria;1;37,51365315;14,9697226;1
14829;0;Via Vittorio Emanuele, 16;INGALA GABRIELLA;3257520878;95041;87011;CALTAGIRONE;-;87;CT;CATANIA;190;SICILIA;42278;43465;Ordinaria;1;37,19096831;14,51189636;1
14830;0;Via Roma, 12;GRAVINA GAETANO;3246200871;95040;87037;RAMACCA;-;87;CT;CATANIA;190;SICILIA;38353;42400;Ordinaria;1;37,38709601;14,69417081;1
14831;0;Via Fasano, 112;LA FALCE GIOVANNI;3243920877;95030;87019;GRAVINA DI CATANIA;-;87;CT;CATANIA;190;SICILIA;42278;43465;Ordinaria;1;37,54264366;15,06933372;1
