ASP;Denominazione;Indirizzo;Citta';Provincia;Attivita';Tipo sede
CT;CENTRO SERVIZI MEDICI SC A RL;via G. Pascoli 61;Grammichele;CT;Medicina di laboratorio - Aggregazione;Punto di accesso
CT;CENTRO SERVIZI MEDICI SC A RL;via G. Matteotti 20;Biancavilla;CT;Medicina di laboratorio - Aggregazione;Punto di accesso
CT;CENTRO SERVIZI MEDICI SC A RL;via Vigo 97;Acireale;CT;Medicina di laboratorio - Aggregazione;Punto di accesso
CT;CENTRO SERVIZI MEDICI SC A RL;corso delle Province 116;Catania;CT;Medicina di laboratorio - Aggregazione;Punto di accesso
CT;CENTRO SERVIZI MEDICI SC A RL;via Eleonora D'Angià² 2;Catania;CT;Medicina di laboratorio - Aggregazione;Punto di accesso
CT;CENTRO SERVIZI MEDICI SC A RL;via Malta 3;Catania;CT;Medicina di laboratorio - Aggregazione;Punto di accesso
CT;CENTRO SERVIZI MEDICI SC A RL;via Giannotta 33;Catania;CT;Medicina di laboratorio - Aggregazione;Punto di accesso
CT;CENTRO SERVIZI MEDICI SC A RL;piazza Roma 16;Catania;CT;Medicina di laboratorio - Aggregazione;Punto di accesso
CT;CENTRO SERVIZI MEDICI SC A RL;VIA ANDRONE 55 ;Catania;CT;Medicina di laboratorio - Aggregazione;Punto di accesso
CT;CENTRO SERVIZI MEDICI SC A RL ;VIA ANDRONE 55 - ;Catania;CT;Medicina di laboratorio - Aggregazione;Sede Operativa
CT;CENTRO SOCIO SANITARIO ETNA SUD COOP SOC A R L ;VIA III RETTA PONENTE 253;Belpasso;CT;Consultorio;Sede Operativa
CT;CESARD CENTRO STUDI ASSISTENZA RECUPERO DISABILI;Via Nicolosi 106;Mascali;CT;Presidi di riabilitazione funzionale di portatori disabilità  fisiche psichiche e sensoriali;Sede Operativa
CT;CHECK-UP CATANIA PROF GIOVANNI DIENE SRL;VIA LAVAGGI 28;Catania;CT;Cardiologia;Sede Operativa
CT;CIESS CENTRO DI INFORMAZIONE E FORMAZIONE SOCIOSANITARIA - FOSSA CRETA S GIORGIO;VIA TERREFORTI 9/C;Catania;CT;Consultorio;Sede Operativa
CT;CLAS CONSORZIO LABORATORI ANALISI SICILIANO SC A RL;via Lazio 22;Giarre;CT;Medicina di laboratorio - Aggregazione;Punto di accesso
CT;CLAS CONSORZIO LABORATORI ANALISI SICILIANO SC A RL;via A. Musco 35;Randazzo;CT;Medicina di laboratorio - Aggregazione;Punto di accesso
CT;CLAS CONSORZIO LABORATORI ANALISI SICILIANO SC A RL;via Corso D'Acqua 6/8;Maletto;CT;Medicina di laboratorio - Aggregazione;Punto di accesso
CT;CLAS CONSORZIO LABORATORI ANALISI SICILIANO SC A RL ; VIA LAZIO N. 22 ;Giarre;CT;Medicina di laboratorio - Aggregazione;Sede Operativa
CT;CLINICA DELLA VISIONE SRL;VIA POLA 43;Catania;CT;Oculistica;Sede Operativa
CT;CLINICA DENTALE SRL;VIA POLVERIERA 49;Mascalucia;CT;Odontoiatria;Sede Operativa
CT;CLINICAL ISOTOPIC MEDICAL CENTER CIMC SRL;P.ZZA STESICORO 8;Catania;CT;Medicina nucleare;Sede Operativa
CT;CLINICAL ISOTOPIC MEDICAL CENTER SRL;P.ZZA STESICORO 8;Catania;CT;Cardiologia;Sede Operativa
CT;CMR CENTRO MEDICINA RIABILITATIVA SNC DOTT SCIACCA & C;VIA IV NOVEMBRE SN ANG. VIA CATANIA 251;Adrano;CT;Presidio ambulatoriali recupero riabilitazione;Sede Operativa
CT;COMUNITA MONTEBELLO GESTITA DALLA COOPERATIVA SOCIALE IL QUADRIFOGLIO;VIA ETNEA 36 - FRAZ. S. GIOVANNI MONTEBELLO;Giarre;CT;Strutture riabilitazione ed educative assistenziali per dipendenti sostanze d'abuso;Sede Operativa
CT;CONSORZIO AKIS SC A RL;corso Sicilia 145/A;Trecastagni;CT;Medicina di laboratorio - Aggregazione;Punto di accesso
CT;CONSORZIO AKIS SC A RL;corso Italia 158/158A;Acireale;CT;Medicina di laboratorio - Aggregazione;Punto di accesso
CT;CONSORZIO ETNALAB SC A RL - 6;corso S. Vito 36;Mascalucia;CT;Medicina di laboratorio - Aggregazione;Punto di accesso
CT;CONSORZIO ETNALAB SC A RL - 6;via S. Martino 58;Acireale;CT;Medicina di laboratorio - Aggregazione;Punto di accesso
CT;CONSORZIO ETNALAB SC A RL - 6;via Vittorio Emanule 179/181;Acireale;CT;Medicina di laboratorio - Aggregazione;Punto di accesso
CT;CPM - CENTRO PER LA PREVENZIONE E IL MONITORAGGIO DELL'INSUFFICIENZA RESPIRATORIA DI PRIVITERA SALVATORE & C SNC;VIA CALLIPOLI 41;Giarre;CT;Pneumologia;Sede Operativa
CT;CPSS  CENTRO POLIDIAGNOSTICO SERVIZI SANITARI SRL;via Ipogeo 30;Catania;CT;Medicina di laboratorio - Aggregazione;Punto di accesso
CT;CPSS  CENTRO POLIDIAGNOSTICO SERVIZI SANITARI SRL;corso Italia 171;Catania;CT;Medicina di laboratorio - Aggregazione;Punto di accesso
CT;CPSS  CENTRO POLIDIAGNOSTICO SERVIZI SANITARI SRL; VIA MUSCATELLO NN.10/12/14/16 ;Catania;CT;Medicina di laboratorio - Aggregazione;Sede Operativa
CT;CRA - CENTRO DI RIPRODUZIONE ASSISTITA SRL;VIALE ODORICO DA PORDENONE 5;Catania;CT;Procreazione Medicalmente Assistita;Sede Operativa
CT;CSR CONSORZIO SICILIANO DI RIABILITAZIONE A R L;VIA DELLE RIMEMBRANZE 51;Militello in Val di Catania;CT;Presidi di riabilitazione funzionale di portatori disabilità  fisiche psichiche e sensoriali;Sede Operativa
CT;CSR CONSORZIO SICILIANO DI RIABILITAZIONE A RL;Via Don Minzoni 13;Catania;CT;Presidi di riabilitazione funzionale di portatori disabilità  fisiche psichiche e sensoriali;Sede Operativa
CT;CSR CONSORZIO SICILIANO DI RIABILITAZIONE A RL;Via Dietro Serra 8/B;Viagrande;CT;Presidi di riabilitazione funzionale di portatori disabilità  fisiche psichiche e sensoriali;Sede Operativa
CT;CUORE SANO DELLA DOTTSSA ROSALIA LA MANTIA SRL;VIA DAMIANO CHIESA 10;Catania;CT;Cardiologia;Sede Operativa
CT;DAY SURGERY VILLA S FRANCESCO ;VIA O. DA PORDENONE 46/48;Catania;CT;Day Surgery autonomo;Sede Operativa
CT;DENTASAM DI RICCARDO SAMMARTINO & C SNC;VIA DELL'AUTONOMIA 74/B;Gravina di Catania;CT;Odontoiatria;Sede Operativa
CT;DERMATOLOGIA BRO2 DI  GIBILISCO RAFFAELE & C SAS;VIA POLA 43;Catania;CT;Dermatologia;Sede Operativa
CT;DERMATOLOGICA DEL DOTT ZAPPALA' FRANCESCO & C SRL;VIA OIVETO SCAMMACCA 25/A;Catania;CT;Dermatologia;Sede Operativa
CT;DI MAGGIO DOTT GIOVANNI MARIA ;P.ZZA MANGANELLI 12;San Giovanni la Punta;CT;Neurologia;Sede Operativa
CT;DIABETOLOGIA DEL DOTT DOMENICO ARCORIA SAS;VIA BATTIATI 2 - 4 ;Paternò;CT;Diabetologia;Sede Operativa
CT;DIAGNOSTICA CARDIOVASCOLARE DR GIBIINO SALVATORE SRL;VIA GUARDIA DELLA CARVANA 4/A-B;Catania;CT;Cardiologia;Sede Operativa
CT;DIAGNOSTICA GINECOLOGICA DEL DOTT GIOVANNI MIGNEMI & C SAS;VIA TRIESTE 25;Catania;CT;Ostetricia e ginecologia;Sede Operativa
CT;DIAGNOSTICA NEUROLOGICA DEL DOTT  ALFIO SCIACCA SRL;VIA NAPOLI 47-49A-51;Catania;CT;Neurologia;Sede Operativa
CT;DIAGNOSTICA PER IMMAGINI DEL DOTT  REFORGIATO RECUPERO VINCENZO & C SRL;VIA CAVALIERI DI VITTORIO VENETO 72;Bronte;CT;Radiologia;Sede Operativa
CT;DIAGNOSTICA PER IMMAGINI ETNEA SRL;VIA QUASIMODO 7;Sant'Agata Li Battiati;CT;Radiologia;Sede Operativa
CT;DIAGNOSTICA PER IMMAGINI SRL ;V.LE XX SETTEMBRE 53;Catania;CT;Radiologia;Sede Operativa
CT;DIARAD DI GIUSEPPE TORRISI & C SAS;VIA MARCONI 10 /F;Riposto;CT;Radiologia;Sede Operativa
CT;DIAVERUM ITALIA SRL;VIALE DON ORIONE 3;Paternò;CT;Dialisi;Sede Operativa
CT;DIAVERUM ITALIA SRL;VIA DELLA REGIONE 129;Adrano;CT;Dialisi;Sede Operativa
CT;DIAVERUM ITALIA SRL;VIA DEL PRINCIPE 126;Catania;CT;Dialisi;Sede Operativa
CT;DIAVERUM ITALIA SRL;VIA EMPEDOCLE 18-24;Acireale;CT;Dialisi;Sede Operativa
CT;DIAVERUM ITALIA SRL;VIA MORGIA 4;Catania;CT;Dialisi;Sede Operativa
CT;DIAVERUM ITALIA SRL;VIA PALERMO 40;Palagonia;CT;Dialisi;Sede Operativa
CT;DIAVERUM ITALIA SRL;VIA SGROPPILLO 7;San Gregorio di Catania;CT;Dialisi;Sede Operativa
CT;DIECI DECIMI DI GIANCARLO BANNO' SRL;VIA CESARE VIVANTE 1/3;Catania;CT;Oculistica;Sede Operativa
CT;DIM SRL; Capitano Mario D'Aleo n 9;Mascalucia;CT;Radiologia;Sede Operativa
CT;DISTEFANO CELESTINA MARIA;VIA CERVO 7;Acireale;CT;Endocrinologia;Sede Operativa
CT;DOTT  SFOGLIANO GIUSEPPE;VIA BARRIERA DEL BOSCO 16;Aci Bonaccorsi;CT;Otorinolaringoiatria;Sede Operativa
CT;DOTT ALESSANDRO TRICOMI & C SNC;VIA TORINO 66;Catania;CT;Dermatologia;Sede Operativa
CT;DOTT ANGELO CARUSO & C SRL;VIA MONFALCONE 28/A;Catania;CT;Dermatologia;Sede Operativa
CT;DOTT GIUSEPPE MUSUMARRA SPEC OCULISTA;VIA G.B. NICOLOSI 133;Aci Bonaccorsi;CT;Oculistica;Sede Operativa
CT;DOTT GRASSI SALVATORE & C SNC;VIA ROSMINI 53;Giarre;CT;Presidio ambulatoriali recupero riabilitazione;Sede Operativa
CT;DOTT PADUA ANTONIO MICHELE;CSO SICILIA 119;Giarre;CT;Ortopedia;Sede Operativa
CT;DOTTSSA PULVIRENTI VALERIA;VIA VAGLIASINDI 9;Catania;CT;Odontoiatria;Sede Operativa
CT;ETNA DIALISI SRL;VIA S. TEN. SAITTA 100;Randazzo;CT;Dialisi;Sede Operativa
CT;ETNAVISION SRL;VIA G. VERGA 31;Aci Bonaccorsi;CT;Oculistica;Sede Operativa
CT;EURODIAL SRL;VIA CARDUCCI 5  ;Aci Bonaccorsi;CT;Dialisi;Sede Operativa
CT;FONDAZIONE CONCETTA D'ALESSANDRO ONLUS;VIA DELLE INDUSTRIE 23;Caltagirone;CT;Presidi di riabilitazione funzionale di portatori disabilità  fisiche psichiche e sensoriali;Sede Operativa
CT;FONDAZIONE ORTUS OSPITALITA' E RESIDENZIALITA' TERAPEUTICHE DI UTILITA' SOCIALE (CENTRO AMBULATORIALE DI RIABILITAZIONE);VIA GRAVINA 18  ANG. VIA MUSUMECI ;Giarre;CT;Presidi di riabilitazione funzionale di portatori disabilità  fisiche psichiche e sensoriali;Sede Operativa
CT;FYSIO SPORT  SRL;CORSO DELLE PROVINCE 116;Catania;CT;Presidio ambulatoriali recupero riabilitazione;Sede Operativa
CT;GDIN SRL;VIA POLA 44/46;Catania;CT;Radiologia;Sede Operativa
CT;GINECOGEN DEL DOTT GENNARO GIANCARLO & C SAS;VIA P.PE NICOLA 16;Catania;CT;Ostetricia e ginecologia;Sede Operativa
CT;GIOVANNI RUSSO & C SRL;VIA VITO D'ANNA 18;Acireale;CT;Dermatologia;Sede Operativa
CT;HCLINIC BELPASSO SRL;VIA II RETTA PONENTE 295;Belpasso;CT;Presidio ambulatoriali recupero riabilitazione;Sede Operativa
CT;HELIOS SRL;C.SO M. BUONARROTI 59;Trecastagni;CT;Residenza Sanitaria Assistita;Sede Operativa
CT;HELIOS SRL;VIA TOMASELLI 7;Gravina di Catania;CT;Comunità  Terapeutica Assistita;Sede Operativa
CT;HUMANITAS CENTRO CATANESE DI ONCOLOGIA SPA;LARGO DEI VESPRI 2;Nicolosi;CT;Medicina di laboratorio - Aggregazione;Punto di accesso
CT;HUMANITAS CENTRO CATANESE DI ONCOLOGIA SPA;CORSO SAN VITO 152;Mascalucia;CT;Medicina di laboratorio - Aggregazione;Punto di accesso
CT;HUMANITAS CENTRO CATANESE DI ONCOLOGIA SPA;VIA V.E. DABORMIDA 64;Catania;CT;Medicina di laboratorio - Aggregazione;Sede Operativa
CT;ICAM VILLAGGIO SAN GIUSEPPE ONLUS;VIA MAZZASETTE 3 ;Aci Sant'Antonio;CT;Presidi di riabilitazione funzionale di portatori disabilità  fisiche psichiche e sensoriali;Sede Operativa
CT;IGEA CENTRO MEDICO CORRETTIVO SAS DI RACITI FAUSTINA & C;VIA MUSMECI 7;Acireale;CT;Presidio ambulatoriali recupero riabilitazione;Sede Operativa
CT;IMPP GIOVANNI XXIII;VIA NAZIONALE 171 - FRAZIONE MANGANO;Riposto;CT;Presidi di riabilitazione funzionale di portatori disabilità  fisiche psichiche e sensoriali;Sede Operativa
CT;ISTITUTO DI TERAPIA FISICA  E RIABILITATIVA SRL;VIA PIAVE 69;Riposto;CT;Presidi di riabilitazione funzionale di portatori disabilità  fisiche psichiche e sensoriali;Sede Operativa
CT;ISTITUTO DI TERAPIA FISICA E RIABILITATIVA SRL;VIA CADUTI DI VIA FANI 8;Fiumefreddo di Sicilia;CT;Presidio ambulatoriali recupero riabilitazione;Sede Operativa
CT;ISTITUTO MEDICO PSICO PEDAGOGICO VILLA ANGELA;VIA RAVANUSA 16;San Giovanni la Punta;CT;Presidi di riabilitazione funzionale di portatori disabilità  fisiche psichiche e sensoriali;Sede Operativa
CT;ISTITUTO MEDICO PSICOPEDAGOGICO LUCIA MANGANO;VIA ANTONINO DI SAN GIULIANO 87;Sant'Agata Li Battiati;CT;Presidi di riabilitazione funzionale di portatori disabilità  fisiche psichiche e sensoriali;Sede Operativa
CT;JF KENNEDY SRL;C.DA VITURO;Adrano;CT;Comunità  Terapeutica Assistita;Sede Operativa
CT;JOHN F KENNEDY SRL;VIA DI STEFANO NÂ°17;Aci Castello;CT;Presidio ambulatoriali recupero riabilitazione;Sede Operativa
CT;KORUS SRL;VIA S. LUCA 1;Trecastagni;CT;Residenza Sanitaria Assistita;Sede Operativa
CT;LA GRETTER E LA LUCINA S.R.L.;VIA GABRILELE D'ANNUNZIO 125;Catania;CT;Medicina di laboratorio;Sede Operativa
CT;LABORATORI ANALISI ETNEI RIUNITI DI SCANDURRA VASTA CAPITANELLO SC A RL;via V. Luca 21 ;Maletto;CT;Medicina di laboratorio - Aggregazione;Punto di accesso
CT;LABORATORI ANALISI ETNEI RIUNITI DI SCANDURRA VASTA CAPITANELLO SC A RL;via Matteotti 24/26;Linguaglossa;CT;Medicina di laboratorio - Aggregazione;Punto di accesso
CT;LABORATORI ANALISI ETNEI RIUNITI DI SCANDURRA VASTA CAPITANELLO SC A RL; VIA G. MATTEOTTI, 24/26 ;Linguaglossa;CT;Medicina di laboratorio - Aggregazione;Sede Operativa
CT;LABORATORI ASSOCIATI LA ROSA SC A RL;via Matteotti 275;Misterbianco;CT;Medicina di laboratorio - Aggregazione;Punto di accesso
CT;LABORATORI ASSOCIATI LA ROSA SC A RL;Piazza G. Tucci 2/3;Misterbianco;CT;Medicina di laboratorio - Aggregazione;Punto di accesso
CT;LABORATORI ASSOCIATI LA ROSA SC A RL ; VIA G. MATTEOTTI N. 275 - ;Misterbianco;CT;Medicina di laboratorio - Aggregazione;Sede Operativa
CT;LABORATORI ASSOCIATI LAGANà€ SC A RL -;VIA PASSO GRAVINA 70;Catania;CT;Medicina di laboratorio - Aggregazione;Punto di accesso
CT;LABORATORI ASSOCIATI LAGANà€ SC A RL -;via Adelaide Bruno Alessi 28/30;Santa Maria di Licodia;CT;Medicina di laboratorio - Aggregazione;Punto di accesso
CT;LABORATORI ASSOCIATI LAGANà€ SC A RL -;via Vittorio Emanuele III 26;Belpasso;CT;Medicina di laboratorio - Aggregazione;Punto di accesso
CT;LABORATORI ASSOCIATI LAGANà€ SC A RL -; VIA VITTORIO EMANUELE III N. 26 ;Belpasso;CT;Medicina di laboratorio - Aggregazione;Sede Operativa
CT;LABORATORI RIUNITI CRS SOCIETA' CONSORTILE ARL;VIA UMBERTO 162;Randazzo;CT;Medicina di laboratorio - Aggregazione;Punto di accesso
CT;LABORATORI RIUNITI CRS SOCIETA' CONSORTILE ARL;VIA VITTORIO EMANUELE 517;Biancavilla;CT;Medicina di laboratorio - Aggregazione;Punto di accesso
CT;LABORATORI RIUNITI CRS SOCIETA' CONSORTILE ARL;CORSO UMBERTO 269;Bronte;CT;Medicina di laboratorio - Aggregazione;Punto di accesso
CT;LABORATORI RIUNITI CRS SOCIETA' CONSORTILE ARL ;CORSO UMBERTO 269;Bronte;CT;Medicina di laboratorio - Aggregazione;Sede Operativa
CT;LABORATORI RIUNITI SANTA TERESA SRL;VIA GABELLE 3/5;Caltagirone;CT;Medicina di laboratorio - Aggregazione;Punto di accesso
CT;LABORATORI RIUNITI SANTA TERESA SRL;VIA SAN DOMENICO SAVIO 38/C;Caltagirone;CT;Medicina di laboratorio - Aggregazione;Punto di accesso
CT;LABORATORI RIUNITI SANTA TERESA SRL;via Garibaldi 21;Raddusa;CT;Medicina di laboratorio - Aggregazione;Punto di accesso
CT;LABORATORI RIUNITI SANTA TERESA SRL;via Delle Lagune 40;Palagonia;CT;Medicina di laboratorio - Aggregazione;Punto di accesso
CT;LABORATORI RIUNITI SANTA TERESA SRL;via N. Sauro 8/10;Palagonia;CT;Medicina di laboratorio - Aggregazione;Punto di accesso
CT;LABORATORI RIUNITI SANTA TERESA SRL;via P.pe Branciforte 68;Militello in Val di Catania;CT;Medicina di laboratorio - Aggregazione;Punto di accesso
CT;LABORATORI RIUNITI SANTA TERESA SRL;via S. Giuseppe ;Castel di Iudica;CT;Medicina di laboratorio - Aggregazione;Punto di accesso
CT;LABORATORI RIUNITI SANTA TERESA SRL;via P.ssa di Piemonte 53;Scordia;CT;Medicina di laboratorio - Aggregazione;Punto di accesso
CT;LABORATORI RIUNITI SANTA TERESA SRL;via Capuana sn ang. via Simeto;Scordia;CT;Medicina di laboratorio - Aggregazione;Punto di accesso
CT;LABORATORI RIUNITI SANTA TERESA SRL; VIA PALERMO N. 21/23 ;Palagonia;CT;Medicina di laboratorio - Aggregazione;Sede Operativa
CT;LABORATORI RIUNITI SC A RL;VIA VITTORIO VENETO 179/181;Acireale;CT;Medicina di laboratorio - Aggregazione;Punto di accesso
CT;LABORATORI RIUNITI SC A RL;VIA SAN MARTINO 58;Acireale;CT;Medicina di laboratorio - Aggregazione;Punto di accesso
CT;LABORATORI RIUNITI SC A RL;CORSO SAN VITO 46;Mascalucia;CT;Medicina di laboratorio - Aggregazione;Punto di accesso
CT;LABORATORI RIUNITI SC A RL;via Suor Maria Mazzarello 52 ;Catania;CT;Medicina di laboratorio - Aggregazione;Punto di accesso
CT;LABORATORI RIUNITI SC A RL;Piazza L. Ariosto 3;Catania;CT;Medicina di laboratorio - Aggregazione;Punto di accesso
CT;LABORATORI RIUNITI SC A RL;corso Italia 85;Catania;CT;Medicina di laboratorio - Aggregazione;Punto di accesso
CT;LABORATORI RIUNITI SC A RL;viale Vittorio Veneto 10;Catania;CT;Medicina di laboratorio - Aggregazione;Punto di accesso
CT;LABORATORI RIUNITI SC A RL; VIALE V. VENETO N. 10;Catania;CT;Medicina di laboratorio - Aggregazione;Sede Operativa
CT;LABORATORIO ANALISI BIOLOGICHE DELLA DOTTSSA CARMELA GUGLIELMINO & C;P.ZZA V. VENETO 18/19;Paternò;CT;Medicina di laboratorio;Sede Operativa
CT;LABORATORIO ANALISI BIOLOGICHE DI S CIANCIABELLA INFARINATO A SNC;VIA TOMASEO 24;Caltagirone;CT;Medicina di laboratorio;Sede Operativa
CT;LABORATORIO ANALISI BIOLOGICHE DOTT GIOVANNI NICOTRA;VIA G. DI VITTORIO 2;Misterbianco;CT;Medicina di laboratorio;Sede Operativa
CT;LABORATORIO ANALISI BIOLOGICHE DOTTSSA GIUSEPPINA LA FACE;C.SO ITALIA 191;Riposto;CT;Medicina di laboratorio;Sede Operativa
CT;LABORATORIO ANALISI BIOLOGICHE SAS DI MESSINA ROSA M BENEDETTA;P.ZZA MARCONI 8 ;San Gregorio di Catania;CT;Medicina di laboratorio;Sede Operativa
CT;LABORATORIO ANALISI CATALDI SRL;VIA AMMIRAGLIO CARACCIOLO 6;Catania;CT;Medicina di laboratorio;Sede Operativa
CT;LABORATORIO ANALISI CLINICHE DEL DOTT PAPPALARDO SALVATORE & C  SAS;VIA NUOVALUCE 38;Tremestieri Etneo;CT;Medicina di laboratorio;Sede Operativa
CT;LABORATORIO ANALISI CLINICHE DEL DOTT SPADARO GIUSEPPE & C SAS;VIA GARIBALDI 26;Mascali;CT;Medicina di laboratorio;Sede Operativa
CT;LABORATORIO ANALISI CLINICHE DEL DR RENATO CALABRESE & C SAS;VIA DUCA DEGLI ABRUZZI 54;Catania;CT;Medicina di laboratorio;Sede Operativa
CT;LABORATORIO ANALISI CLINICHE DOTT ANTONINO GALATI;VIA CALDERAI 85;Giarre;CT;Medicina di laboratorio;Sede Operativa
CT;LABORATORIO ANALISI CLINICHE DOTT ANTONUCCIO N & C SAS;VIA L. CAPUANA 30;Riposto;CT;Medicina di laboratorio;Sede Operativa
CT;LABORATORIO ANALISI CLINICHE DR G PANEBIANCO & C SAS;VIA PIRANDELLO 72;Giarre;CT;Medicina di laboratorio;Sede Operativa
CT;LABORATORIO ANALISI CLINICHE DRSSA GIANNETTO R & C SAS;VIA UMBERTO 179/B;Fiumefreddo di Sicilia;CT;Medicina di laboratorio;Sede Operativa
CT;LABORATORIO ANALISI CLINICHE E BATTERIOLOGICHE DEL DR PENNISI FRANCESCO SRL;P.ZZA DUOMO 13;Mascali;CT;Medicina di laboratorio;Sede Operativa
CT;LABORATORIO ANALISI CLINICHE PERGOLIZZI DEL DOTT PERGOLIZZI & C SAS;VIA E. BELLIA 128;Paternò;CT;Medicina di laboratorio;Sede Operativa
CT;LABORATORIO ANALISI CLINICHE S EUPLIO DELLA DOTTSSA MARIA CICERONE & C SAS  ;VIA S. EUPLIO 13;Catania;CT;Medicina di laboratorio;Sede Operativa
CT;LABORATORIO ANALISI CLINICHE VASTA DR VALERIA VASTA & C SAS;VIA IV NOVEMBRE 29;Aci Catena;CT;Medicina di laboratorio;Sede Operativa
CT;LABORATORIO ANALISI DI ESPOSITO ANTONIETTA & C SAS;VIA GARIBALDI 53;Viagrande;CT;Medicina di laboratorio;Sede Operativa
CT;LABORATORIO ANALISI EUROPA DI MT LENTINI & C SAS;VIA DUCA DEGLI ABRUZZI 67/G;Catania;CT;Medicina di laboratorio;Sede Operativa
CT;LABORATORIO ANALISI FAMA' SOCIETA' A RESPONSABILITA' LIMITATA SEMPLIFICATA ;CORSO INDIPENDENZA 14;Catania;CT;Medicina di laboratorio;Sede Operativa
CT;LABORATORIO ANALISI SAN FILIPPO DOTT V CANNISTRACI & C SAS;VIA GARIBALDI 12;Calatabiano;CT;Medicina di laboratorio;Sede Operativa
CT;LABORATORIO LABOGEN SAS DI CASTELLANO SALVATORE EPIFANIO & C;VIA DOTTOR CONSOLI 68;Catania;CT;Medicina di laboratorio;Sede Operativa
CT;L'AIRONE IL CENTRO DI TERAPIA FISICA E RIABILITAZIONE DI COPPOLA GIUSEPPA & C SRL;VIA S. PELLICO 4/A ;Paternò;CT;Presidio ambulatoriali recupero riabilitazione;Sede Operativa
CT;LE CIMINIERE SRL;V.LE AFRICA 170;Catania;CT;Dialisi;Sede Operativa
CT;LUCAS SRL  ;VIA DELLA REGIONE 60/B E 47/A;San Giovanni la Punta;CT;Poliambulatorio;Sede Operativa
CT;MAJOR SRL;VIA A. DE GASPERI 35;Mascalucia;CT;Comunità  Terapeutica Assistita;Sede Operativa
CT;MARCOCCIO SRL;VIA UMBERTO 121;Catania;CT;Presidio ambulatoriali recupero riabilitazione;Sede Operativa
CT;MARIA REGINA SOC COOP SOCIALE;VIA ROMA 102;Sant'Agata Li Battiati;CT;Residenza Sanitaria Assistita;Sede Operativa
CT;MEDICAL CENTER DI ARMATA E SANTANGELO SNC;VIA BADIA 24;Aci Catena;CT;Presidio ambulatoriali recupero riabilitazione;Sede Operativa
CT;MEDICAL SRL;VIA QUASIMODO 1;Sant'Agata Li Battiati;CT;Medicina di laboratorio;Sede Operativa
CT;MEDICAL TEC SRL ;VIA DELLE OLIMPIADI 10;Catania;CT;Dialisi;Sede Operativa
CT;MEDICAL TEC SRL ;VIA Q. SELLA 44 ;Giarre;CT;Dialisi;Sede Operativa
CT;MY SMILE CENTRO ODONTOIATRICO SAS DI PERNICONE CARLO;VIA SOTTOTENENTE DA MONTE 3;San Michele di Ganzaria;CT;Odontoiatria;Sede Operativa
CT;NEFROLOGICO ETNEO SRL;VIA ALCIDE DE GASPERI 9/11;Tremestieri Etneo;CT;Dialisi;Sede Operativa
CT;NEURODIAGNOSTICA DOTT D'ALPA FRANCESCO SRL;VIA GRAMSCI 152;Gravina di Catania;CT;Neurologia;Sede Operativa
CT;NEWTON SC A RL;via Dottor Consoli 57;Catania;CT;Medicina di laboratorio - Aggregazione;Punto di accesso
CT;NEWTON SC A RL;via V. Emanuele 535;Catania;CT;Medicina di laboratorio - Aggregazione;Punto di accesso
CT;NEWTON SC A RL;via Pacinotti 30;Catania;CT;Medicina di laboratorio - Aggregazione;Punto di accesso
CT;NEWTON SC A RL;via F. Crispi 5;Trecastagni;CT;Medicina di laboratorio - Aggregazione;Punto di accesso
CT;NEWTON SC A RL;piazza Stesicoro 8;Catania;CT;Medicina di laboratorio - Aggregazione;Punto di accesso
CT;NEWTON SC A RL;VIA PACINOTTI N. 30 ;Catania;CT;Medicina di laboratorio - Aggregazione;Sede Operativa
CT;OASI REGINA PACIS SRL;VIA TERRE NERE 166/A;Motta Sant'Anastasia;CT;Comunità  Terapeutica Assistita;Sede Operativa
CT;OCULUS OFTALMICA  SOLUZIONE PER IL BENESSERE SRL UNIPERSONALE;VIA GIOIENI 2;Riposto;CT;Oculistica;Sede Operativa
CT;OFTALMOLOGICA DEL DOTT FRANCESCO SALVATORE LUIGI OLIVERI & C  SAS;P.ZZA CHIESA NUOVA 10;Ragalna;CT;Oculistica;Sede Operativa
CT;OFTALMOS SAS DEL DOTT CARMELO MANGANARO & C;VIA P. VASTA 157;Acireale;CT;Oculistica;Sede Operativa
CT;OTO 3 SAS DI LUCA ANNA MARIA BARBARA;VIA CIMAROSA 10, SCALA B;Catania;CT;Otorinolaringoiatria;Sede Operativa
CT;PATANE' TROPEA DR COSIMO STUDIO DI OTORINOLARINGOIATRIA SRL;VIA ORTO LIMONI 7 PAL. F;Catania;CT;Otorinolaringoiatria;Sede Operativa
CT;POLIDIAGNOSTICA PETRAGNANI SRL;PIAZZA MICHELANGELO BUONARROTI 22;Catania;CT;Radiologia Diagnostica;Sede Operativa
CT;POLIDIAGNOSTICO GRAMMICHELE SRL;VIA URANO NÂ°4;Grammichele;CT;Radiologia Diagnostica;Sede Operativa
CT;POLILAB  SRL;VIA ETNEA 509;Catania;CT;Medicina di laboratorio;Sede Operativa
CT;PRESIDIO DI RIABILITAZIONE FRATELLI A E V  PECORINO PATERNO';VIA S. NULLO 24/26;Catania;CT;Presidi di riabilitazione funzionale di portatori disabilità  fisiche psichiche e sensoriali;Sede Operativa
CT;PUNTO CUORE DEL DOTT SALVATORE GRILLO SRL;P.ZZA SCIUTI 13;Catania;CT;Cardiologia;Sede Operativa
